procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 60597620   2088 1829368    0    0     0     0  495  881  0  0 100  0  0 2021-07-24 04:38:49
 0  0      0 60597620   2088 1829368    0    0     0     0  528  930  0  0 100  0  0 2021-07-24 04:38:50
 0  0      0 60597620   2088 1829368    0    0     0     0  506  907  0  0 100  0  0 2021-07-24 04:38:51
 0  0      0 60597620   2088 1829368    0    0     0     8  443  801  0  0 100  0  0 2021-07-24 04:38:52
 0  0      0 60597620   2088 1829368    0    0     0     0  515  904  0  0 100  0  0 2021-07-24 04:38:53
 0  0      0 60597620   2088 1829368    0    0     0     0  525  925  0  0 100  0  0 2021-07-24 04:38:54
 0  0      0 60597620   2088 1829368    0    0     0     0  505  899  0  0 100  0  0 2021-07-24 04:38:55
 0  0      0 60597620   2088 1829368    0    0     0     0  510  921  0  0 100  0  0 2021-07-24 04:38:56
 0  0      0 60597620   2088 1829368    0    0     0     0  483  870  0  0 100  0  0 2021-07-24 04:38:57
 0  0      0 60597620   2088 1829368    0    0     0     0  547  953  0  0 100  0  0 2021-07-24 04:38:58
 0  0      0 60597620   2088 1829368    0    0     0     0  515  909  0  0 100  0  0 2021-07-24 04:38:59
 0  0      0 60597620   2088 1829368    0    0     0     0  516  911  0  0 100  0  0 2021-07-24 04:39:00
 0  0      0 60597620   2088 1829368    0    0     0     0  636 1073  0  0 100  0  0 2021-07-24 04:39:01
 1  0      0 60476476   2088 1829368    0    0     0     0 2654 1318 15  7 77  0  0 2021-07-24 04:39:02
 1  0      0 60299884   2088 1829404    0    0     0     0 2709 1936 13  7 80  0  0 2021-07-24 04:39:03
 3  0      0 59558480   2088 1839644    0    0     0     0 1186 1038  9  4 87  0  0 2021-07-24 04:39:04
 1  0      0 58957684   2088 1839644    0    0     0     0  778  934  9  4 87  0  0 2021-07-24 04:39:05
 1  0      0 58237984   2088 1839648    0    0     0     0  845  975  8  4 87  0  0 2021-07-24 04:39:06
 1  0      0 57876496   2088 1879360    0    0     0    20 5491 2338 13  4 83  0  0 2021-07-24 04:39:07
 1  0      0 57813660   2088 1879364    0    0     0     0 1470 1506 17  1 82  0  0 2021-07-24 04:39:08
 1  0      0 57725660   2088 1959880    0    0     0     0 2315 2181 21  2 77  0  0 2021-07-24 04:39:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 57648364   2088 2035320    0    0     0     0 2231 2065 22  1 77  0  0 2021-07-24 04:39:10
 1  0      0 57659528   2088 2035324    0    0     0     0 1863 1750 19  1 80  0  0 2021-07-24 04:39:11
 1  0      0 57659524   2088 2035324    0    0     0     4 2764 2482 26  2 72  0  0 2021-07-24 04:39:12
 2  0      0 57659412   2088 2035324    0    0     0     0 2528 2111 23  4 72  0  0 2021-07-24 04:39:13
 3  0      0 57659336   2088 2035324    0    0     0   138 2223 2021 24  1 75  0  0 2021-07-24 04:39:14
 1  0      0 57656076   2088 2035336    0    0     0     0 2526 2166 24  2 74  0  0 2021-07-24 04:39:15
 1  0      0 57646528   2088 2035336    0    0     0     0 2539 2254 25  1 74  0  0 2021-07-24 04:39:16
 4  0      0 57645808   2088 2035336    0    0     0   116 2491 2159 24  2 73  0  0 2021-07-24 04:39:17
 4  0      0 57611616   2088 2035336    0    0     0     0 2399 1910 21  2 78  0  0 2021-07-24 04:39:18
 4  0      0 57610140   2088 2035336    0    0     0     0 2801 2401 26  2 72  0  0 2021-07-24 04:39:19
 1  0      0 57610260   2088 2035336    0    0     0     0 2421 2180 24  1 74  0  0 2021-07-24 04:39:20
 4  0      0 57568972   2088 2035336    0    0     0     0 2378 2202 24  1 74  0  0 2021-07-24 04:39:21
 1  0      0 57631964   2088 2035344    0    0     0     0 1928 1849 21  1 78  0  0 2021-07-24 04:39:22
 1  0      0 57617456   2088 2035344    0    0     0     0 1794 1739 19  1 80  0  0 2021-07-24 04:39:23
 1  0      0 57617460   2088 2035344    0    0     0     0 1934 1816 20  1 78  0  0 2021-07-24 04:39:24
 1  0      0 57617216   2088 2035344    0    0     0     0 2360 2140 24  1 75  0  0 2021-07-24 04:39:25
 4  0      0 57605932   2088 2035344    0    0     0     0 1590 1573 18  1 81  0  0 2021-07-24 04:39:26
 1  0      0 57656776   2088 2035344    0    0     0     8 2664 2343 24  2 74  0  0 2021-07-24 04:39:27
 1  0      0 57656784   2088 2035344    0    0     0     0 2525 2189 23  4 73  0  0 2021-07-24 04:39:28
 1  0      0 57656912   2088 2035344    0    0     0     0 2633 2284 26  2 72  0  0 2021-07-24 04:39:29
 1  0      0 57640300   2088 2035352    0    0     0     0 2212 2079 22  1 77  0  0 2021-07-24 04:39:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 57640800   2088 2035352    0    0     0     0 2444 2183 23  2 74  0  0 2021-07-24 04:39:31
 2  0      0 57640556   2088 2035352    0    0     0     0 2571 2231 25  2 73  0  0 2021-07-24 04:39:32
 4  0      0 57640440   2088 2035352    0    0     0     0 2385 2112 23  3 74  0  0 2021-07-24 04:39:33
 1  0      0 57609568   2088 2035352    0    0     0     0 2653 2103 23  1 76  0  0 2021-07-24 04:39:34
 1  0      0 57609940   2088 2035352    0    0     0     0 2429 2203 23  2 75  0  0 2021-07-24 04:39:35
 1  0      0 57609696   2088 2035360    0    0     0     0 2314 2128 23  1 75  0  0 2021-07-24 04:39:36
 1  0      0 57609320   2088 2035360    0    0     0     0 3213 3081 26  1 73  0  0 2021-07-24 04:39:37
 1  0      0 57623336   2088 2035360    0    0     0    28 2163 2024 22  1 77  0  0 2021-07-24 04:39:38
 1  0      0 57607952   2088 2035360    0    0     0     0 1521 1584 17  0 82  0  0 2021-07-24 04:39:39
 4  0      0 57607096   2088 2035360    0    0     0     0 2269 2077 23  1 76  0  0 2021-07-24 04:39:40
 1  0      0 57606976   2088 2035360    0    0     0     0 2048 1853 21  1 77  0  0 2021-07-24 04:39:41
 1  0      0 57656328   2088 2035364    0    0     0     0 1937 1815 20  1 79  0  0 2021-07-24 04:39:42
 4  0      0 57601772   2088 2035364    0    0     0     0 2834 2504 27  2 71  0  0 2021-07-24 04:39:43
 2  0      0 57656216   2088 2035364    0    0     0     0 2867 2048 23  4 73  0  0 2021-07-24 04:39:44
 2  0      0 57623652   2088 2035364    0    0     0    21 2124 1980 21  2 77  0  0 2021-07-24 04:39:45
 1  0      0 57623364   2088 2035372    0    0     0     0 2444 2126 23  3 75  0  0 2021-07-24 04:39:46
 4  0      0 57624236   2088 2035372    0    0     0     0 2626 2370 25  1 73  0  0 2021-07-24 04:39:47
 4  0      0 57623376   2088 2035372    0    0     0    44 2477 2147 25  2 73  0  0 2021-07-24 04:39:48
 1  0      0 57646812   2088 2035376    0    0     0     0 1997 1862 20  2 78  0  0 2021-07-24 04:39:49
 4  0      0 57645956   2088 2035376    0    0     0     0 3200 2471 27  1 71  0  0 2021-07-24 04:39:50
 1  0      0 57630332   2088 2035376    0    0     0     0 2387 2160 24  1 75  0  0 2021-07-24 04:39:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 57566844   2088 2035384    0    0     0     0 2433 2234 24  2 74  0  0 2021-07-24 04:39:52
 1  0      0 57631200   2088 2035384    0    0     0     0 1918 1840 21  1 79  0  0 2021-07-24 04:39:53
 1  0      0 57644096   2088 2035384    0    0     0     0 1749 1729 18  1 81  0  0 2021-07-24 04:39:54
 1  0      0 57636160   2088 2035384    0    0     0     0 1928 1811 20  1 78  0  0 2021-07-24 04:39:55
 1  0      0 57636412   2088 2035384    0    0     0     0 2418 2194 24  2 75  0  0 2021-07-24 04:39:56
 4  0      0 57655512   2088 2035384    0    0     0     0 1512 1499 18  0 81  0  0 2021-07-24 04:39:57
 1  0      0 57638900   2088 2035384    0    0     0     8 2657 2319 25  2 73  0  0 2021-07-24 04:39:58
 1  0      0 57638732   2088 2035384    0    0     0     0 2571 2241 25  2 72  0  0 2021-07-24 04:39:59
 4  0      0 57638908   2088 2035392    0    0     0     0 2661 2307 26  2 72  0  0 2021-07-24 04:40:00
 1  0      0 57621432   2088 2035392    0    0     0     0 2287 2036 24  1 75  0  0 2021-07-24 04:40:01
 1  0      0 57619836   2088 2035388    0    0     0     0 2799 2521 24  2 74  0  0 2021-07-24 04:40:02
 2  0      0 57619232   2088 2035444    0    0     0     0 2622 2369 25  2 73  0  0 2021-07-24 04:40:03
 2  0      0 57619728   2088 2035444    0    0     0     0 2306 2066 23  2 75  0  0 2021-07-24 04:40:04
 2  0      0 57643916   2088 2035444    0    0     0     0 2235 2031 22  2 76  0  0 2021-07-24 04:40:05
 2  0      0 57623588   2088 2035452    0    0     0     0 2697 2326 24  1 75  0  0 2021-07-24 04:40:06
 4  0      0 57605980   2088 2035452    0    0     0     0 2447 2109 23  2 76  0  0 2021-07-24 04:40:07
 1  0      0 57606104   2088 2035452    0    0     0     0 2540 2389 24  1 74  0  0 2021-07-24 04:40:08
 1  0      0 57617884   2088 2035452    0    0     0     0 1927 1804 20  2 79  0  0 2021-07-24 04:40:09
 1  0      0 57610072   2088 2035452    0    0     0     0 1578 1558 18  1 81  0  0 2021-07-24 04:40:10
 1  0      0 57609948   2088 2035452    0    0     0     0 2062 1906 22  1 77  0  0 2021-07-24 04:40:11
 4  0      0 57609336   2088 2035456    0    0     0     0 2117 1940 22  1 77  0  0 2021-07-24 04:40:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 57653480   2088 2035456    0    0     0     8 2089 1862 23  1 76  0  0 2021-07-24 04:40:13
 4  0      0 57622488   2088 2035464    0    0     0     0 2542 2341 24  2 75  0  0 2021-07-24 04:40:14
 2  0      0 57622984   2088 2035464    0    0     0     0 2581 2193 24  4 72  0  0 2021-07-24 04:40:15
 1  0      0 57622496   2088 2035464    0    0     0    49 2042 1955 19  1 79  0  0 2021-07-24 04:40:16
 1  0      0 57622816   2088 2035468    0    0     0     0 2624 2242 26  2 72  0  0 2021-07-24 04:40:17
 4  0      0 57622260   2088 2035468    0    0     0     0 2513 2287 25  1 74  0  0 2021-07-24 04:40:18
 1  0      0 57610852   2088 2035468    0    0     0     4 2355 2137 23  2 75  0  0 2021-07-24 04:40:19
 1  0      0 57647440   2088 2035468    0    0     0     0 2069 1929 20  2 78  0  0 2021-07-24 04:40:20
 1  0      0 57645088   2088 2035476    0    0     0     0 2607 2365 24  2 74  0  0 2021-07-24 04:40:21
 1  0      0 57613844   2088 2035476    0    0     0     0 2451 2266 25  1 74  0  0 2021-07-24 04:40:22
 4  0      0 57606528   2088 2035476    0    0     0     0 2604 2112 24  1 75  0  0 2021-07-24 04:40:23
 1  0      0 57655260   2088 2035476    0    0     0    44 1925 1815 21  1 78  0  0 2021-07-24 04:40:24
 4  0      0 57628972   2088 2035476    0    0     0     0 1804 1731 19  2 80  0  0 2021-07-24 04:40:25
 1  0      0 57596860   2088 2035476    0    0     0     0 1880 1830 20  1 79  0  0 2021-07-24 04:40:26
 1  0      0 57597356   2088 2035476    0    0     0     0 2501 2243 26  1 73  0  0 2021-07-24 04:40:27
 4  0      0 57652540   2088 2035476    0    0     0     0 1406 1479 16  0 83  0  0 2021-07-24 04:40:28
 1  0      0 57623656   2088 2035484    0    0     0     8 2539 2220 24  3 73  0  0 2021-07-24 04:40:29
 4  0      0 57622668   2088 2035484    0    0     0     0 2449 2211 23  3 74  0  0 2021-07-24 04:40:30
 4  0      0 57623536   2088 2035484    0    0     0     0 2669 2298 27  2 71  0  0 2021-07-24 04:40:31
 1  0      0 57620568   2088 2035484    0    0     0     0 2131 2048 20  2 78  0  0 2021-07-24 04:40:32
 4  0      0 57614124   2088 2035484    0    0     0     0 2424 2186 24  2 74  0  0 2021-07-24 04:40:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 57612772   2088 2035484    0    0     0   256 2527 2308 23  2 75  0  0 2021-07-24 04:40:34
 2  0      0 57613528   2088 2035484    0    0     0     0 2290 2031 22  3 75  0  0 2021-07-24 04:40:35
 4  0      0 57623828   2088 2035492    0    0     0     0 2306 2069 23  2 75  0  0 2021-07-24 04:40:36
 2  0      0 57618996   2088 2035492    0    0     0     0 2468 2241 25  1 74  0  0 2021-07-24 04:40:37
 4  0      0 57617632   2088 2035492    0    0     0     0 2213 2167 21  2 77  0  0 2021-07-24 04:40:38
 1  0      0 57617756   2088 2035492    0    0     0     0 2899 2378 26  1 73  0  0 2021-07-24 04:40:39
 4  0      0 57601884   2088 2035492    0    0     0     0 2061 1965 20  1 79  0  0 2021-07-24 04:40:40
 1  0      0 57590352   2088 2035492    0    0     0     0 1568 1585 18  1 81  0  0 2021-07-24 04:40:41
