procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56378868   2088 2536028    0    0     0     0 2631 2290 27  2 71  0  0 2021-07-24 05:15:14
 4  0      0 56378872   2088 2536036    0    0     0    44 2364 2130 24  1 75  0  0 2021-07-24 05:15:15
 1  0      0 56378876   2088 2536036    0    0     0     0 2313 2081 22  2 75  0  0 2021-07-24 05:15:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56366480   2088 2536036    0    0     0     0 2974 2347 26  1 73  0  0 2021-07-24 05:15:17
 1  0      0 56365864   2088 2536036    0    0     0     0 2338 2057 23  2 75  0  0 2021-07-24 05:15:18
 1  0      0 56395132   2088 2536036    0    0     0     0 2250 1965 23  2 75  0  0 2021-07-24 05:15:19
 1  0      0 56380384   2088 2536036    0    0     0     0 2613 2212 26  2 73  0  0 2021-07-24 05:15:20
 2  0      0 56362404   2088 2536044    0    0     0     0 2317 2041 24  2 74  0  0 2021-07-24 05:15:21
 1  0      0 56362280   2088 2536044    0    0     0     0 2540 2284 25  1 73  0  0 2021-07-24 05:15:22
 4  0      0 56357568   2088 2536044    0    0     0     0 1706 1767 16  1 82  0  0 2021-07-24 05:15:23
 1  0      0 56363148   2088 2536044    0    0     0     0 2109 1722 20  0 80  0  0 2021-07-24 05:15:24
 4  0      0 56362408   2088 2536044    0    0     0     4 1901 1778 20  1 79  0  0 2021-07-24 05:15:25
 1  0      0 56362288   2088 2536044    0    0     0     0 2292 2074 23  2 76  0  0 2021-07-24 05:15:26
 1  0      0 56395644   2088 2536044    0    0     0     0 1843 1673 19  2 79  0  0 2021-07-24 05:15:27
 1  0      0 56378788   2088 2536044    0    0     0     0 2601 2335 25  1 74  0  0 2021-07-24 05:15:28
 1  0      0 56378792   2088 2536052    0    0     0     0 2694 2334 26  3 71  0  0 2021-07-24 05:15:29
 1  0      0 56378796   2088 2536052    0    0     0     8 2316 1984 25  2 74  0  0 2021-07-24 05:15:30
 2  0      0 56360076   2088 2536052    0    0     0     0 2523 2264 24  2 74  0  0 2021-07-24 05:15:31
 1  0      0 56359712   2088 2536052    0    0     0     0 2465 2120 25  2 73  0  0 2021-07-24 05:15:32
 1  0      0 56360088   2088 2536052    0    0     0     0 2350 2131 23  2 75  0  0 2021-07-24 05:15:33
 4  0      0 56395028   2088 2536052    0    0     0     0 2130 1916 22  2 76  0  0 2021-07-24 05:15:34
 5  0      0 56364808   2088 2536052    0    0     0    36 2725 2392 25  2 73  0  0 2021-07-24 05:15:35
 1  0      0 56363696   2088 2536060    0    0     0     0 2422 2292 22  1 76  0  0 2021-07-24 05:15:36
 1  0      0 56362080   2088 2536060    0    0     0     0 2157 2058 21  1 78  0  0 2021-07-24 05:15:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56353156   2088 2536060    0    0     0     0 2274 2103 24  1 75  0  0 2021-07-24 05:15:38
 1  0      0 56346832   2088 2536060    0    0     0     0 1925 1791 20  2 78  0  0 2021-07-24 05:15:39
 4  0      0 56318808   2088 2536064    0    0     0     0 2008 1684 18  1 81  0  0 2021-07-24 05:15:40
 1  0      0 56349068   2088 2536064    0    0     0     0 2411 2134 23  2 75  0  0 2021-07-24 05:15:41
 1  0      0 56346340   2088 2536064    0    0     0     0 1620 1577 19  0 81  0  0 2021-07-24 05:15:42
 1  0      0 56362840   2088 2536064    0    0     0     0 2295 2096 23  2 76  0  0 2021-07-24 05:15:43
 2  0      0 56362472   2088 2536072    0    0     0     0 2726 2248 27  3 70  0  0 2021-07-24 05:15:44
 4  0      0 56362104   2088 2536072    0    0     0     0 2558 2203 24  3 73  0  0 2021-07-24 05:15:45
 4  0      0 56362608   2088 2536072    0    0     0     0 2295 2125 23  2 76  0  0 2021-07-24 05:15:46
 1  0      0 56356036   2088 2536072    0    0     0     0 2492 2208 25  2 73  0  0 2021-07-24 05:15:47
 1  0      0 56356292   2088 2536072    0    0     0     0 2505 2278 25  1 74  0  0 2021-07-24 05:15:48
 1  0      0 56353692   2088 2536072    0    0     0     0 2441 2186 24  2 74  0  0 2021-07-24 05:15:49
 1  0      0 56385252   2088 2536072    0    0     0     0 2188 1981 22  2 76  0  0 2021-07-24 05:15:50
 4  0      0 56359016   2088 2536080    0    0     0   152 2676 2345 25  2 73  0  0 2021-07-24 05:15:51
 1  0      0 56353684   2088 2536080    0    0     0     0 2082 2011 20  2 78  0  0 2021-07-24 05:15:52
 1  0      0 56352816   2088 2536080    0    0     0     0 2575 2377 24  2 73  0  0 2021-07-24 05:15:53
 1  0      0 56351948   2088 2536080    0    0     0     0 1737 1749 18  1 81  0  0 2021-07-24 05:15:54
 1  0      0 56327892   2088 2536080    0    0     0     0 1629 1589 17  1 82  0  0 2021-07-24 05:15:55
 1  0      0 56366456   2088 2536080    0    0     0     0 2411 1972 20  2 79  0  0 2021-07-24 05:15:56
 4  0      0 56357536   2088 2536080    0    0     0     0 2119 1972 21  2 77  0  0 2021-07-24 05:15:57
 1  0      0 56386552   2088 2536080    0    0     0     0 1881 1768 19  2 79  0  0 2021-07-24 05:15:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56354320   2088 2536088    0    0     0     0 2611 2334 26  1 73  0  0 2021-07-24 05:15:59
 4  0      0 56354568   2088 2536088    0    0     0     0 2443 2131 23  3 74  0  0 2021-07-24 05:16:00
 1  0      0 56354204   2088 2536088    0    0     0     8 2465 2204 24  2 74  0  0 2021-07-24 05:16:01
 4  0      0 56353340   2088 2536092    0    0     0     0 2365 2155 24  1 75  0  0 2021-07-24 05:16:02
 4  0      0 56341936   2088 2536092    0    0     0     0 2368 2136 23  2 75  0  0 2021-07-24 05:16:03
 4  0      0 56351364   2088 2536092    0    0     0     0 2531 2210 23  3 74  0  0 2021-07-24 05:16:04
 1  0      0 56337484   2088 2536092    0    0     0     0 2170 1962 23  2 76  0  0 2021-07-24 05:16:05
 1  0      0 56360220   2088 2536100    0    0     0    19 2669 2371 25  2 73  0  0 2021-07-24 05:16:06
 4  0      0 56353848   2088 2536100    0    0     0     0 2352 2230 22  1 76  0  0 2021-07-24 05:16:07
 1  0      0 56353156   2088 2536100    0    0     0     0 2258 2093 23  1 75  0  0 2021-07-24 05:16:08
 1  0      0 56352660   2088 2536100    0    0     0     5 2451 2265 24  1 75  0  0 2021-07-24 05:16:09
 1  0      0 56351916   2088 2536100    0    0     0     0 1863 1786 19  2 80  0  0 2021-07-24 05:16:10
 4  0      0 56326496   2088 2536100    0    0     0     0 1517 1554 17  1 82  0  0 2021-07-24 05:16:11
 2  0      0 56325756   2088 2536100    0    0     0     0 2656 2101 23  2 75  0  0 2021-07-24 05:16:12
 1  0      0 56325760   2088 2536108    0    0     0     0 1992 1839 20  1 79  0  0 2021-07-24 05:16:13
 1  0      0 56348324   2088 2536108    0    0     0     0 2272 2139 21  2 77  0  0 2021-07-24 05:16:14
 2  0      0 56347668   2088 2536108    0    0     0     0 2825 2343 28  2 70  0  0 2021-07-24 05:16:15
 1  0      0 56347424   2088 2536108    0    0     0     0 2604 2118 25  4 71  0  0 2021-07-24 05:16:16
 1  0      0 56348300   2088 2536112    0    0     0     0 2184 1991 22  1 77  0  0 2021-07-24 05:16:17
 1  0      0 56347432   2088 2536112    0    0     0     0 2494 2195 24  2 74  0  0 2021-07-24 05:16:18
 1  0      0 56347688   2088 2536112    0    0     0     0 2612 2313 26  1 72  0  0 2021-07-24 05:16:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56347196   2088 2536112    0    0     0     0 2502 2169 25  2 73  0  0 2021-07-24 05:16:20
 4  0      0 56362948   2088 2536120    0    0     0     0 2000 1831 19  3 78  0  0 2021-07-24 05:16:21
 4  0      0 56351912   2088 2536120    0    0     0     0 2602 2365 24  2 75  0  0 2021-07-24 05:16:22
 1  0      0 56378208   2088 2536120    0    0     0     0 2294 2101 22  1 76  0  0 2021-07-24 05:16:23
 4  0      0 56348940   2088 2536120    0    0     0     0 2488 2183 25  2 73  0  0 2021-07-24 05:16:24
 4  0      0 56334312   2088 2536120    0    0     0     0 1693 1691 18  1 81  0  0 2021-07-24 05:16:25
 1  0      0 56354400   2088 2536120    0    0     0     0 1799 1767 17  2 81  0  0 2021-07-24 05:16:26
 1  0      0 56323648   2088 2536120    0    0     0     4 2038 1902 21  1 78  0  0 2021-07-24 05:16:27
 1  0      0 56322912   2088 2536128    0    0     0     0 2246 2000 23  1 75  0  0 2021-07-24 05:16:28
 2  0      0 56379828   2088 2536128    0    0     0     0 2078 1662 19  1 80  0  0 2021-07-24 05:16:29
 4  0      0 56346972   2088 2536128    0    0     0     0 2580 2307 25  2 74  0  0 2021-07-24 05:16:30
 1  0      0 56346852   2088 2536128    0    0     0     0 2497 2133 24  3 73  0  0 2021-07-24 05:16:31
 1  0      0 56347108   2088 2536128    0    0     0    52 2652 2296 27  2 71  0  0 2021-07-24 05:16:32
 1  0      0 56342276   2088 2536128    0    0     0     0 2243 2073 22  1 77  0  0 2021-07-24 05:16:33
 1  0      0 56341412   2088 2536128    0    0     0     0 2466 2154 25  2 73  0  0 2021-07-24 05:16:34
 2  0      0 56341912   2088 2536140    0    0     0     0 2599 2224 25  3 72  0  0 2021-07-24 05:16:35
 1  0      0 56341672   2088 2536140    0    0     0    52 2299 2083 22  2 76  0  0 2021-07-24 05:16:36
 4  0      0 56354200   2088 2536140    0    0     0     4 2326 2125 23  2 75  0  0 2021-07-24 05:16:37
 1  0      0 56343168   2088 2536140    0    0     0     0 2528 2260 25  2 73  0  0 2021-07-24 05:16:38
 1  0      0 56343908   2088 2536140    0    0     0     0 2260 2080 23  1 75  0  0 2021-07-24 05:16:39
 4  0      0 56343912   2088 2536140    0    0     0     0 2466 2338 24  1 76  0  0 2021-07-24 05:16:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56334188   2088 2536140    0    0     0     0 1857 1871 18  2 81  0  0 2021-07-24 05:16:41
 1  0      0 56320600   2088 2536148    0    0     0     0 1410 1449 17  0 82  0  0 2021-07-24 05:16:42
 4  0      0 56320108   2088 2536148    0    0     0     0 2177 2022 22  2 76  0  0 2021-07-24 05:16:43
 1  0      0 56319988   2088 2536148    0    0     0     0 2181 1958 24  1 75  0  0 2021-07-24 05:16:44
 1  0      0 56349504   2088 2536148    0    0     0     0 2283 1808 20  1 78  0  0 2021-07-24 05:16:45
 4  0      0 56344672   2088 2536148    0    0     0     0 2840 2497 28  1 71  0  0 2021-07-24 05:16:46
 2  0      0 56344800   2088 2536148    0    0     0     0 2538 2083 25  4 71  0  0 2021-07-24 05:16:47
 4  0      0 56286276   2088 2536148    0    0     0     0 2126 2005 22  1 76  0  0 2021-07-24 05:16:48
 1  0      0 56344560   2088 2536148    0    0     0     0 2474 2126 23  3 74  0  0 2021-07-24 05:16:49
 1  0      0 56344692   2088 2536160    0    0     0     0 2644 2357 27  1 72  0  0 2021-07-24 05:16:50
 4  0      0 56344572   2088 2536160    0    0     0     0 2393 2154 23  2 74  0  0 2021-07-24 05:16:51
 1  0      0 56358836   2088 2536160    0    0     0     0 2015 1842 21  2 78  0  0 2021-07-24 05:16:52
 4  0      0 56343092   2088 2536160    0    0     0     0 2777 2399 27  2 71  0  0 2021-07-24 05:16:53
 1  0      0 56340492   2088 2536164    0    0     0     0 2381 2237 23  1 76  0  0 2021-07-24 05:16:54
 4  0      0 56347436   2088 2536164    0    0     0     0 2299 2112 23  1 76  0  0 2021-07-24 05:16:55
 2  0      0 56375644   2088 2536164    0    0     0     0 1848 1831 19  1 80  0  0 2021-07-24 05:16:56
 4  0      0 56352768   2088 2536172    0    0     0     0 1805 1721 19  1 80  0  0 2021-07-24 05:16:57
 4  0      0 56321768   2088 2536172    0    0     0     0 1975 1849 22  1 77  0  0 2021-07-24 05:16:58
 1  0      0 56321404   2088 2536172    0    0     0     0 2413 2195 24  1 75  0  0 2021-07-24 05:16:59
 4  0      0 56380004   2088 2536172    0    0     0     0 1384 1454 16  1 83  0  0 2021-07-24 05:17:00
 1  0      0 56345960   2088 2536172    0    0     0     0 2969 2286 24  3 72  0  0 2021-07-24 05:17:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56345472   2088 2536172    0    0     0    16 2495 2130 24  4 72  0  0 2021-07-24 05:17:02
 1  0      0 56345600   2088 2536172    0    0     0     0 2613 2300 26  2 72  0  0 2021-07-24 05:17:03
 1  0      0 56345720   2088 2536172    0    0     0     0 2178 2071 21  1 77  0  0 2021-07-24 05:17:04
 1  0      0 56341888   2088 2536180    0    0     0     0 2435 2128 25  2 73  0  0 2021-07-24 05:17:05
 2  0      0 56341440   2088 2536180    0    0     0     0 2648 2324 26  2 72  0  0 2021-07-24 05:17:06
 2  0      0 56339044   2088 2536180    0    0     0    27 2324 2071 22  2 76  0  0 2021-07-24 05:17:07
 2  0      0 56350456   2088 2536184    0    0     0    48 2306 2066 23  2 75  0  0 2021-07-24 05:17:08
 2  0      0 56340912   2088 2536184    0    0     0     0 2576 2343 24  2 75  0  0 2021-07-24 05:17:09
 4  0      0 56339872   2088 2536184    0    0     0     0 2306 2040 23  1 75  0  0 2021-07-24 05:17:10
 1  0      0 56340168   2088 2536184    0    0     0     7 2615 2321 27  1 72  0  0 2021-07-24 05:17:11
 4  0      0 56324048   2088 2536192    0    0     0     0 1850 1760 18  2 80  0  0 2021-07-24 05:17:12
 1  0      0 56314504   2088 2536192    0    0     0     0 1592 1601 18  1 81  0  0 2021-07-24 05:17:13
 1  0      0 56313640   2088 2536192    0    0     0     0 2099 1867 23  1 76  0  0 2021-07-24 05:17:14
 1  0      0 56313388   2088 2536192    0    0     0     0 2310 2110 23  1 76  0  0 2021-07-24 05:17:15
 1  0      0 56355640   2088 2536192    0    0     0     0 1986 1816 20  2 78  0  0 2021-07-24 05:17:16
 1  0      0 56335312   2088 2536192    0    0     0     0 2918 2339 25  1 73  0  0 2021-07-24 05:17:17
 1  0      0 56335192   2088 2536192    0    0     0     0 2586 2199 25  3 72  0  0 2021-07-24 05:17:18
 1  0      0 56335444   2088 2536200    0    0     0     0 2141 1887 21  3 76  0  0 2021-07-24 05:17:19
 2  0      0 56335448   2088 2536200    0    0     0     0 2631 2218 26  3 71  0  0 2021-07-24 05:17:20
 1  0      0 56335332   2088 2536200    0    0     0     0 2440 2162 25  1 74  0  0 2021-07-24 05:17:21
 1  0      0 56335332   2088 2536200    0    0     0     0 2413 2106 24  2 74  0  0 2021-07-24 05:17:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56370476   2088 2536200    0    0     0     0 2079 1880 20  2 77  0  0 2021-07-24 05:17:23
 1  0      0 56340180   2088 2536200    0    0     0     0 2755 2357 27  2 72  0  0 2021-07-24 05:17:24
 1  0      0 56339440   2088 2536200    0    0     0     0 3001 2336 28  1 71  0  0 2021-07-24 05:17:25
 1  0      0 56337328   2088 2536200    0    0     0     0 2202 2039 21  2 77  0  0 2021-07-24 05:17:26
 1  0      0 56321956   2088 2536208    0    0     0     0 2555 2019 24  1 75  0  0 2021-07-24 05:17:27
 1  0      0 56288228   2088 2536212    0    0     0     0 1778 1750 17  1 81  0  0 2021-07-24 05:17:28
 2  0      0 56312036   2088 2536212    0    0     0     0 1699 1654 19  1 80  0  0 2021-07-24 05:17:29
 4  0      0 56311672   2088 2536212    0    0     0     0 2397 2179 23  2 76  0  0 2021-07-24 05:17:30
 1  0      0 56311548   2088 2536212    0    0     0     0 1489 1542 18  0 82  0  0 2021-07-24 05:17:31
 1  0      0 56326308   2088 2536212    0    0     0     0 2418 2171 24  1 74  0  0 2021-07-24 05:17:32
 2  0      0 56326064   2088 2536212    0    0     0     8 2929 2220 25  3 72  0  0 2021-07-24 05:17:33
 1  0      0 56325824   2088 2536224    0    0     0     0 2518 2192 23  3 74  0  0 2021-07-24 05:17:34
 4  0      0 56326572   2088 2536224    0    0     0     0 2199 2088 21  2 77  0  0 2021-07-24 05:17:35
 1  0      0 56325584   2088 2536224    0    0     0     0 2402 2135 23  2 74  0  0 2021-07-24 05:17:36
 1  0      0 56325836   2088 2536224    0    0     0     0 2470 2266 25  1 74  0  0 2021-07-24 05:17:37
 1  0      0 56326088   2088 2536224    0    0     0    23 2470 2235 24  3 74  0  0 2021-07-24 05:17:38
 1  0      0 56349776   2088 2536224    0    0     0     0 2105 1893 21  2 77  0  0 2021-07-24 05:17:39
 4  0      0 56340608   2088 2536224    0    0     0     0 2635 2314 24  2 74  0  0 2021-07-24 05:17:40
 1  0      0 56363920   2088 2536232    0    0     0     0 2354 2088 24  1 75  0  0 2021-07-24 05:17:41
 4  0      0 56338500   2088 2536232    0    0     0     0 2472 2217 25  2 74  0  0 2021-07-24 05:17:42
 1  0      0 56323488   2088 2536232    0    0     0   156 1775 1708 20  1 79  0  0 2021-07-24 05:17:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56343888   2088 2536232    0    0     0     0 1864 1750 20  1 79  0  0 2021-07-24 05:17:44
 4  0      0 56312272   2088 2536232    0    0     0     0 2143 1978 22  1 77  0  0 2021-07-24 05:17:45
 1  0      0 56312148   2088 2536232    0    0     0     0 2141 1959 22  1 77  0  0 2021-07-24 05:17:46
 2  0      0 56370060   2088 2536232    0    0     0     0 1737 1613 20  1 79  0  0 2021-07-24 05:17:47
