procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56395408   2088 2540420    0    0     0     0 2944 2241 25  3 72  0  0 2021-07-24 06:47:37
 4  0      0 56387860   2088 2540424    0    0     0     0 2908 2380 24  3 72  0  0 2021-07-24 06:47:38
 4  0      0 56373356   2088 2540432    0    0     0     0 2353 2201 24  1 75  0  0 2021-07-24 06:47:39
 4  0      0 56373236   2088 2540432    0    0     0    44 2503 2141 26  2 72  0  0 2021-07-24 06:47:40
 1  0      0 56373364   2088 2540432    0    0     0     0 2487 2244 25  1 73  0  0 2021-07-24 06:47:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56373368   2088 2540432    0    0     0     0 2488 2195 25  2 73  0  0 2021-07-24 06:47:42
 4  0      0 56348076   2088 2540432    0    0     0     0 2117 1986 21  1 77  0  0 2021-07-24 06:47:43
 1  0      0 56347464   2088 2540432    0    0     0     0 2743 2560 23  1 76  0  0 2021-07-24 06:47:44
 1  0      0 56347052   2088 2540440    0    0     0    98 2464 2371 23  1 76  0  0 2021-07-24 06:47:45
 1  0      0 56346876   2088 2540440    0    0     0     0 2566 2332 26  2 73  0  0 2021-07-24 06:47:46
 2  0      0 56362924   2088 2540440    0    0     0     0 1849 1799 20  1 78  0  0 2021-07-24 06:47:47
 1  0      0 56378920   2088 2540440    0    0     0     0 1684 1672 18  1 81  0  0 2021-07-24 06:47:48
 1  0      0 56373840   2088 2540440    0    0     0     0 2305 1904 20  1 79  0  0 2021-07-24 06:47:49
 4  0      0 56373720   2088 2540440    0    0     0    12 2290 2124 23  1 76  0  0 2021-07-24 06:47:50
 1  0      0 56391208   2088 2540440    0    0     0     0 1833 1712 20  2 79  0  0 2021-07-24 06:47:51
 1  0      0 56390716   2088 2540440    0    0     0     0 2625 2361 26  1 73  0  0 2021-07-24 06:47:52
 1  0      0 56390968   2088 2540440    0    0     0     0 2446 2120 23  3 74  0  0 2021-07-24 06:47:53
 1  0      0 56390476   2088 2540448    0    0     0     0 2284 2101 21  2 76  0  0 2021-07-24 06:47:54
 4  0      0 56336788   2088 2540448    0    0     0     0 2398 2141 24  2 75  0  0 2021-07-24 06:47:55
 2  0      0 56357872   2088 2540448    0    0     0     8 2423 2068 24  3 73  0  0 2021-07-24 06:47:56
 1  0      0 56358748   2088 2540448    0    0     0     0 2530 2228 25  2 73  0  0 2021-07-24 06:47:57
 1  0      0 56344120   2088 2540448    0    0     0     0 2123 1917 22  2 76  0  0 2021-07-24 06:47:58
 1  0      0 56344252   2088 2540448    0    0     0     0 2644 2330 26  1 73  0  0 2021-07-24 06:47:59
 4  0      0 56343508   2088 2540456    0    0     0     0 2810 2272 24  1 75  0  0 2021-07-24 06:48:00
 4  0      0 56343508   2088 2540456    0    0     0     0 2148 2027 22  1 77  0  0 2021-07-24 06:48:01
 1  0      0 56343384   2088 2540456    0    0     0     0 2214 2109 23  1 76  0  0 2021-07-24 06:48:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56359008   2088 2540460    0    0     0     0 1793 1746 18  1 80  0  0 2021-07-24 06:48:03
 4  0      0 56324908   2088 2540460    0    0     0     0 1611 1592 18  1 81  0  0 2021-07-24 06:48:04
 1  0      0 56380468   2088 2540464    0    0     0     0 2791 2177 25  2 74  0  0 2021-07-24 06:48:05
 1  0      0 56358768   2088 2540464    0    0     0     8 1585 1572 19  0 81  0  0 2021-07-24 06:48:06
 1  0      0 56390764   2088 2540464    0    0     0     0 2381 2131 24  2 75  0  0 2021-07-24 06:48:07
 3  0      0 56390644   2088 2540472    0    0     0     0 2572 2238 23  3 73  0  0 2021-07-24 06:48:08
 1  0      0 56390776   2088 2540472    0    0     0     0 2617 2233 26  2 72  0  0 2021-07-24 06:48:09
 4  0      0 56358416   2088 2540472    0    0     0     0 2292 2063 23  2 75  0  0 2021-07-24 06:48:10
 4  0      0 56358204   2088 2540472    0    0     0   148 2480 2179 25  2 73  0  0 2021-07-24 06:48:11
 1  0      0 56358208   2088 2540472    0    0     0     0 2402 2233 23  1 76  0  0 2021-07-24 06:48:12
 1  0      0 56358088   2088 2540472    0    0     0     0 2483 2196 24  2 74  0  0 2021-07-24 06:48:13
 1  0      0 56344204   2088 2540472    0    0     0     0 2195 1982 22  2 76  0  0 2021-07-24 06:48:14
 1  0      0 56343468   2088 2540480    0    0     0    41 2616 2298 25  2 73  0  0 2021-07-24 06:48:15
 4  0      0 56343468   2088 2540480    0    0     0    44 2209 2059 23  1 76  0  0 2021-07-24 06:48:16
 1  0      0 56343468   2088 2540480    0    0     0     0 2523 2287 25  2 73  0  0 2021-07-24 06:48:17
 2  0      0 56359212   2088 2540480    0    0     0     0 1802 1808 19  1 80  0  0 2021-07-24 06:48:18
 1  0      0 56375460   2088 2540480    0    0     0     0 1613 1602 17  1 82  0  0 2021-07-24 06:48:19
 1  0      0 56374596   2088 2540480    0    0     0     0 2005 1900 20  1 79  0  0 2021-07-24 06:48:20
 4  0      0 56374724   2088 2540480    0    0     0     0 2608 2084 23  1 76  0  0 2021-07-24 06:48:21
 1  0      0 56391468   2088 2540480    0    0     0     0 1816 1699 19  2 79  0  0 2021-07-24 06:48:22
 4  0      0 56391344   2088 2540488    0    0     0     0 1659 1393 24  0 76  0  0 2021-07-24 06:48:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56391172   2088 2540488    0    0     0     0 2026 1552 27  2 71  0  0 2021-07-24 06:48:24
 1  0      0 56391476   2088 2540488    0    0     0     0 2618 2262 27  1 71  0  0 2021-07-24 06:48:25
 4  0      0 56391356   2088 2540488    0    0     0     0 2582 2262 25  2 73  0  0 2021-07-24 06:48:26
 1  0      0 56358624   2088 2540488    0    0     0     0 2146 1972 22  2 77  0  0 2021-07-24 06:48:27
 1  0      0 56358504   2088 2540488    0    0     0     0 2472 2194 25  2 74  0  0 2021-07-24 06:48:28
 2  0      0 56358508   2088 2540492    0    0     0     0 2511 2216 23  3 74  0  0 2021-07-24 06:48:29
 2  0      0 56358388   2088 2540492    0    0     0     0 2305 1974 23  3 74  0  0 2021-07-24 06:48:30
 4  0      0 56343888   2088 2540500    0    0     0     8 2312 2097 22  2 76  0  0 2021-07-24 06:48:31
 4  0      0 56344016   2088 2540500    0    0     0     0 2425 2180 23  1 75  0  0 2021-07-24 06:48:32
 1  0      0 56344012   2088 2540500    0    0     0     0 2203 2073 22  1 77  0  0 2021-07-24 06:48:33
 1  0      0 56344016   2088 2540500    0    0     0     0 2507 2306 25  1 74  0  0 2021-07-24 06:48:34
 2  0      0 56359392   2088 2540500    0    0     0     0 2027 1851 22  1 77  0  0 2021-07-24 06:48:35
 1  0      0 56379356   2088 2540500    0    0     0     0 1453 1483 17  0 82  0  0 2021-07-24 06:48:36
 4  0      0 56375764   2088 2540500    0    0     0     0 2443 1963 21  1 78  0  0 2021-07-24 06:48:37
 1  0      0 56365104   2088 2540508    0    0     0     0 2085 1966 21  1 78  0  0 2021-07-24 06:48:38
 1  0      0 56390900   2088 2540508    0    0     0     0 1964 1791 21  1 78  0  0 2021-07-24 06:48:39
 4  0      0 56375156   2088 2540508    0    0     0     0 2580 2369 25  1 74  0  0 2021-07-24 06:48:40
 2  0      0 56374912   2088 2540508    0    0     0     0 2564 2163 25  3 71  0  0 2021-07-24 06:48:41
 1  0      0 56375164   2088 2540512    0    0     0     0 2004 1833 21  2 77  0  0 2021-07-24 06:48:42
 1  0      0 56374924   2088 2540512    0    0     0     0 2543 2181 23  3 74  0  0 2021-07-24 06:48:43
 1  0      0 56375048   2088 2540512    0    0     0     0 2434 2199 25  1 74  0  0 2021-07-24 06:48:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56374436   2088 2540512    0    0     0     0 2518 2221 26  1 73  0  0 2021-07-24 06:48:45
 1  0      0 56344048   2088 2540520    0    0     0    60 2264 2106 22  2 76  0  0 2021-07-24 06:48:46
 1  0      0 56343408   2088 2540520    0    0     0     4 2622 2383 24  2 74  0  0 2021-07-24 06:48:47
 4  0      0 56343160   2088 2540520    0    0     0     0 2474 2263 25  1 74  0  0 2021-07-24 06:48:48
 4  0      0 56341548   2088 2540520    0    0     0     0 2202 2096 23  1 76  0  0 2021-07-24 06:48:49
 1  0      0 56307924   2088 2540536    0    0     0     0 2440 2162 23  1 76  0  0 2021-07-24 06:48:50
 1  0      0 56390208   2088 2540536    0    0     0     0 1847 1803 18  2 80  0  0 2021-07-24 06:48:51
 1  0      0 56377364   2088 2540600    0    0     0     0 1805 1702 20  1 79  0  0 2021-07-24 06:48:52
 1  0      0 56377372   2088 2540608    0    0     0     0 2495 2270 25  2 74  0  0 2021-07-24 06:48:53
 4  0      0 56389952   2088 2540608    0    0     0     0 1635 1369 16  0 83  0  0 2021-07-24 06:48:54
 2  0      0 56390272   2088 2540608    0    0     0     0 2546 2254 25  2 73  0  0 2021-07-24 06:48:55
 1  0      0 56390776   2088 2540608    0    0     0     0 2488 2054 25  3 72  0  0 2021-07-24 06:48:56
 4  0      0 56390408   2088 2540608    0    0     0    44 2597 2266 26  2 72  0  0 2021-07-24 06:48:57
 1  0      0 56358172   2088 2540608    0    0     0     0 2272 2152 22  2 76  0  0 2021-07-24 06:48:58
 1  0      0 56357804   2088 2540612    0    0     0     0 2401 2163 24  2 74  0  0 2021-07-24 06:48:59
 4  0      0 56357840   2088 2540620    0    0     0     0 2492 2262 25  1 74  0  0 2021-07-24 06:49:00
 4  0      0 56358340   2088 2540620    0    0     0     0 2341 2086 24  2 74  0  0 2021-07-24 06:49:01
 4  0      0 56390956   2088 2540620    0    0     0    12 2192 2016 20  3 77  0  0 2021-07-24 06:49:02
 4  0      0 56375960   2088 2540620    0    0     0     0 2594 2327 24  2 74  0  0 2021-07-24 06:49:03
 1  0      0 56358848   2088 2540620    0    0     0     0 2310 2082 24  1 75  0  0 2021-07-24 06:49:04
 1  0      0 56358300   2088 2540620    0    0     0     0 2609 2258 26  2 72  0  0 2021-07-24 06:49:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56358844   2088 2540620    0    0     0     0 1831 1745 20  1 79  0  0 2021-07-24 06:49:06
 4  0      0 56375216   2088 2540628    0    0     0     0 2061 1694 19  0 81  0  0 2021-07-24 06:49:07
 1  0      0 56374228   2088 2540628    0    0     0     0 2029 1913 21  1 78  0  0 2021-07-24 06:49:08
 4  0      0 56374752   2088 2540628    0    0     0     0 2304 2134 23  1 76  0  0 2021-07-24 06:49:09
 1  0      0 56390996   2088 2540628    0    0     0     0 2245 1798 19  1 80  0  0 2021-07-24 06:49:10
 4  0      0 56390880   2088 2540628    0    0     0     0 2620 2321 25  2 73  0  0 2021-07-24 06:49:11
 4  0      0 56391132   2088 2540628    0    0     0     0 2434 2077 23  3 74  0  0 2021-07-24 06:49:12
 1  0      0 56391136   2088 2540628    0    0     0     0 2430 2108 24  2 73  0  0 2021-07-24 06:49:13
 4  0      0 56358896   2088 2540628    0    0     0     0 2452 2140 25  2 74  0  0 2021-07-24 06:49:14
 4  0      0 56283884   2088 2540640    0    0     0     0 2332 2041 23  3 74  0  0 2021-07-24 06:49:15
 1  0      0 56358040   2088 2540640    0    0     0     0 2609 2213 24  3 73  0  0 2021-07-24 06:49:16
 1  0      0 56358660   2088 2540640    0    0     0   232 2256 1994 23  2 75  0  0 2021-07-24 06:49:17
 4  0      0 56343416   2088 2540644    0    0     0     0 2685 2367 25  2 74  0  0 2021-07-24 06:49:18
 1  0      0 56343364   2088 2540644    0    0     0     0 2329 2168 23  1 76  0  0 2021-07-24 06:49:19
 4  0      0 56343292   2088 2540644    0    0     0     0 2218 2022 23  2 76  0  0 2021-07-24 06:49:20
 1  0      0 56343416   2088 2540644    0    0     0     0 2422 2157 25  1 74  0  0 2021-07-24 06:49:21
 1  0      0 56359160   2088 2540644    0    0     0     0 1803 1743 19  1 80  0  0 2021-07-24 06:49:22
 1  0      0 56375628   2088 2540652    0    0     0    20 1565 1560 18  0 81  0  0 2021-07-24 06:49:23
 4  0      0 56335176   2088 2540652    0    0     0     0 2365 2136 23  2 74  0  0 2021-07-24 06:49:24
 1  0      0 56375388   2088 2540652    0    0     0     0 1887 1753 20  1 79  0  0 2021-07-24 06:49:25
 1  0      0 56376136   2088 2540652    0    0     0     0 2422 1958 20  2 78  0  0 2021-07-24 06:49:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56375272   2088 2540652    0    0     0     0 2805 2398 26  3 71  0  0 2021-07-24 06:49:27
 2  0      0 56375524   2088 2540652    0    0     0     0 2479 2033 23  5 72  0  0 2021-07-24 06:49:28
 2  0      0 56358788   2088 2540652    0    0     0     0 2234 2037 23  1 76  0  0 2021-07-24 06:49:29
 2  0      0 56358788   2088 2540660    0    0     0     0 2463 2156 23  2 75  0  0 2021-07-24 06:49:30
 1  0      0 56358924   2088 2540660    0    0     0     0 2557 2294 26  1 73  0  0 2021-07-24 06:49:31
 1  0      0 56358928   2088 2540660    0    0     0     0 2414 2116 24  2 74  0  0 2021-07-24 06:49:32
 4  0      0 56343308   2088 2540660    0    0     0    56 1966 1829 20  1 79  0  0 2021-07-24 06:49:33
 4  0      0 56342692   2088 2540660    0    0     0     0 2754 2401 26  2 72  0  0 2021-07-24 06:49:34
 1  0      0 56342696   2088 2540664    0    0     0     0 2382 2146 25  1 74  0  0 2021-07-24 06:49:35
 4  0      0 56287516   2088 2540664    0    0     0     0 2465 2192 25  1 73  0  0 2021-07-24 06:49:36
 1  0      0 56360800   2088 2540672    0    0     0     0 1890 1786 20  1 79  0  0 2021-07-24 06:49:37
 1  0      0 56391624   2088 2540672    0    0     0     0 1861 1805 18  1 80  0  0 2021-07-24 06:49:38
 3  0      0 56375932   2088 2540672    0    0     0     0 1904 1768 20  1 79  0  0 2021-07-24 06:49:39
 1  0      0 56375684   2088 2540672    0    0     0     0 2241 2094 22  1 77  0  0 2021-07-24 06:49:40
 4  0      0 56384216   2088 2540672    0    0     0     0 1522 1540 17  0 82  0  0 2021-07-24 06:49:41
 4  0      0 56368624   2088 2540672    0    0     0     0 2969 2270 25  3 73  0  0 2021-07-24 06:49:42
 1  0      0 56368256   2088 2540672    0    0     0     0 2569 2108 26  3 71  0  0 2021-07-24 06:49:43
 2  0      0 56368512   2088 2540680    0    0     0     0 2592 2247 26  2 72  0  0 2021-07-24 06:49:44
 1  0      0 56368388   2088 2540680    0    0     0     0 2305 2060 23  2 75  0  0 2021-07-24 06:49:45
 1  0      0 56368396   2088 2540680    0    0     0     0 2511 2132 25  2 73  0  0 2021-07-24 06:49:46
 4  0      0 56363176   2088 2540680    0    0     0    66 2708 2447 26  1 73  0  0 2021-07-24 06:49:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56362196   2088 2540680    0    0     0     0 2406 2077 24  3 74  0  0 2021-07-24 06:49:48
 2  0      0 56391504   2088 2540680    0    0     0     0 2259 2030 23  2 75  0  0 2021-07-24 06:49:49
 4  0      0 56361340   2088 2540680    0    0     0     0 2403 2227 23  1 77  0  0 2021-07-24 06:49:50
 1  0      0 56358732   2088 2540680    0    0     0     0 2225 2044 22  2 76  0  0 2021-07-24 06:49:51
 1  0      0 56359604   2088 2540692    0    0     0     0 2550 2313 25  1 74  0  0 2021-07-24 06:49:52
 1  0      0 56355136   2088 2540696    0    0     0     0 1831 1771 19  1 80  0  0 2021-07-24 06:49:53
 1  0      0 56376220   2088 2540696    0    0     0     0 1698 1685 18  1 81  0  0 2021-07-24 06:49:54
 1  0      0 56375604   2088 2540696    0    0     0     0 1860 1790 19  1 80  0  0 2021-07-24 06:49:55
 1  0      0 56375484   2088 2540696    0    0     0     0 2281 2083 23  1 76  0  0 2021-07-24 06:49:56
 1  0      0 56391732   2088 2540696    0    0     0     0 1861 1712 20  1 79  0  0 2021-07-24 06:49:57
 1  0      0 56391736   2088 2540696    0    0     0     8 2951 2341 26  1 73  0  0 2021-07-24 06:49:58
 4  0      0 56391612   2088 2540696    0    0     0     0 2503 2136 24  4 73  0  0 2021-07-24 06:49:59
 1  0      0 56391868   2088 2540704    0    0     0     0 2383 2065 24  2 74  0  0 2021-07-24 06:50:00
 4  0      0 56344968   2088 2540708    0    0     0     8 2845 2506 25  2 73  0  0 2021-07-24 06:50:01
 2  0      0 56375104   2088 2540708    0    0     0     0 2389 2075 24  3 74  0  0 2021-07-24 06:50:02
 1  0      0 56374864   2088 2540708    0    0     0     0 2552 2216 24  3 73  0  0 2021-07-24 06:50:03
 1  0      0 56357756   2088 2540708    0    0     0     8 2030 1836 21  2 77  0  0 2021-07-24 06:50:04
 1  0      0 56391488   2088 2540708    0    0     0     0 2626 2329 25  2 74  0  0 2021-07-24 06:50:05
 4  0      0 56359988   2088 2540708    0    0     0     0 2364 2115 24  1 75  0  0 2021-07-24 06:50:06
 1  0      0 56342756   2088 2540716    0    0     0     0 2190 2022 22  2 76  0  0 2021-07-24 06:50:07
 1  0      0 56342388   2088 2540716    0    0     0     0 2436 2234 24  1 74  0  0 2021-07-24 06:50:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56359996   2088 2540716    0    0     0    48 1881 1779 20  1 79  0  0 2021-07-24 06:50:09
 1  0      0 56376736   2088 2540716    0    0     0     0 1530 1508 18  0 81  0  0 2021-07-24 06:50:10
 2  0      0 56370664   2088 2540716    0    0     0     0 2370 2085 24  2 74  0  0 2021-07-24 06:50:11
 1  0      0 56370792   2088 2540716    0    0     0     0 1746 1694 19  0 81  0  0 2021-07-24 06:50:12
