procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 245948208   2088 4512532    0    0     0     0  553  918  0  0 100  0  0 2021-07-25 20:26:02
 0  0      0 245948208   2088 4512532    0    0     0     0  476  840  0  0 100  0  0 2021-07-25 20:26:03
 0  0      0 245948208   2088 4512532    0    0     0     0  689  938  0  0 100  0  0 2021-07-25 20:26:04
 0  0      0 245947696   2088 4512532    0    0     0     0 1165 1670  0  0 100  0  0 2021-07-25 20:26:05
 0  0      0 245947680   2088 4512532    0    0     0     0  561  918  0  0 100  0  0 2021-07-25 20:26:06
 0  0      0 245947680   2088 4512536    0    0     0     0  518  878  0  0 100  0  0 2021-07-25 20:26:07
 0  0      0 245947680   2088 4512540    0    0     0     0  524  875  0  0 100  0  0 2021-07-25 20:26:08
 0  0      0 245947680   2088 4512540    0    0     0     0  496  881  0  0 100  0  0 2021-07-25 20:26:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 245947680   2088 4512540    0    0     0     0  563  952  0  0 100  0  0 2021-07-25 20:26:10
 0  0      0 245947680   2088 4512540    0    0     0     0  533  885  0  0 100  0  0 2021-07-25 20:26:11
 0  0      0 245947680   2088 4512540    0    0     0     0  532  859  0  0 100  0  0 2021-07-25 20:26:12
 0  0      0 245947680   2088 4512540    0    0     0     4  518  918  0  0 100  0  0 2021-07-25 20:26:13
 0  0      0 245947680   2088 4512540    0    0     0     0  565  928  0  0 100  0  0 2021-07-25 20:26:14
 0  0      0 245947680   2088 4512540    0    0     0     0  499  842  0  0 100  0  0 2021-07-25 20:26:15
 0  0      0 245947680   2088 4512540    0    0     0     0  521  887  0  0 100  0  0 2021-07-25 20:26:16
 0  0      0 245947680   2088 4512544    0    0     0     0  511  892  0  0 100  0  0 2021-07-25 20:26:17
 0  0      0 245947680   2088 4512596    0    0    52     8  711 1072  0  0 100  0  0 2021-07-25 20:26:18
 0  0      0 245947680   2088 4512596    0    0     0     0  509  860  0  0 100  0  0 2021-07-25 20:26:19
 1  0      0 246032736   2088 4512600    0    0     4     0  645  944  0  0 100  0  0 2021-07-25 20:26:20
 0  0      0 246032736   2088 4512600    0    0     0     0  528  905  0  0 100  0  0 2021-07-25 20:26:21
 4  0      0 245892832   2088 4512600    0    0     0     0 6777 1956  8  7 85  0  0 2021-07-25 20:26:22
 0  0      0 246026224   2088 4512612    0    0     0     0 6945 1289473 11 10 79  0  0 2021-07-25 20:26:23
 0  0      0 246026816   2088 4512612    0    0     0     0  505  877  0  0 100  0  0 2021-07-25 20:26:24
 0  0      0 246027264   2088 4512612    0    0     0     0  530  904  0  0 100  0  0 2021-07-25 20:26:25
 1  0      0 246027392   2088 4512612    0    0     0     0  531  864  0  0 100  0  0 2021-07-25 20:26:26
 0  0      0 246027392   2088 4512612    0    0     0     0  500  863  0  0 100  0  0 2021-07-25 20:26:27
 0  0      0 246027392   2088 4512612    0    0     0   106  526  900  0  0 100  0  0 2021-07-25 20:26:28
