procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 59602612  81408 2717940    0    0     0     0  398  728  0  0 100  0  0 2021-07-25 04:08:39
 0  0      0 59602612  81408 2717940    0    0     0   196  437  760  0  0 100  0  0 2021-07-25 04:08:40
 0  0      0 59602612  81408 2717940    0    0     0     0  474  752  0  0 100  0  0 2021-07-25 04:08:41
 0  0      0 59602612  81408 2717940    0    0     0     0  386  701  0  0 100  0  0 2021-07-25 04:08:42
 0  0      0 59602612  81408 2717940    0    0     0     0  418  750  0  0 100  0  0 2021-07-25 04:08:43
 0  0      0 59602612  81408 2717940    0    0     0     0  377  691  0  0 100  0  0 2021-07-25 04:08:44
 1  0      0 59373744  81408 2717952    0    0     0     0  849  935  4  2 94  0  0 2021-07-25 04:08:45
 0  0      0 59598040  81408 2717952    0    0     0     0 1394 1283  7  2 91  0  0 2021-07-25 04:08:46
 1  0      0 59320532  81408 2717968    0    0     0     0 1165 1168  7  3 90  0  0 2021-07-25 04:08:47
 2  0      0 59063864  81408 2736592    0    0     0     0 6788 6365 12  5 82  0  0 2021-07-25 04:08:48
 2  0      0 58385576  81408 2736592    0    0     0     0 7219 4285 16  9 75  0  0 2021-07-25 04:08:49
 2  0      0 57694528  81408 2736592    0    0     0     0 7165 2996 16 10 75  0  0 2021-07-25 04:08:50
 2  0      0 57001480  81416 2736592    0    0     0   340 7586 3898 16  9 75  0  0 2021-07-25 04:08:51
 3  0      0 56726108  81416 2783956    0    0     0     0 13301 9808 13  9 78  0  0 2021-07-25 04:08:52
 2  0      0 56672272  81416 2802756    0    0     0     0 13240 9848 20  8 72  0  0 2021-07-25 04:08:53
 3  0      0 56556016  81416 2826720    0    0     0     0 20584 12909 18  7 75  0  0 2021-07-25 04:08:54
 2  0      0 56554960  81416 2826720    0    0     0     0 22995 12646 22  7 71  0  0 2021-07-25 04:08:55
 2  0      0 56537060  81416 2826720    0    0     0     0 22032 14211 14  9 77  0  0 2021-07-25 04:08:56
 5  0      0 56536640  81416 2826720    0    0     0     0 22395 12266 20 11 69  0  0 2021-07-25 04:08:57
 2  0      0 56536320  81416 2826720    0    0     0     0 23577 13472 23 11 66  0  0 2021-07-25 04:08:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56535496  81416 2826720    0    0     0     0 26970 15330 21 10 69  0  0 2021-07-25 04:08:59
 2  0      0 56535620  81416 2826720    0    0     0     0 9154 4698 16 12 72  0  0 2021-07-25 04:09:00
 6  0      0 56535584  81416 2826720    0    0     0     4 20047 11085 18 12 69  0  0 2021-07-25 04:09:01
 2  0      0 56534084  81416 2826720    0    0     0     0 23562 13076 25 10 65  0  0 2021-07-25 04:09:02
 2  0      0 56534884  81416 2826720    0    0     0     0 24349 11508 26 10 64  0  0 2021-07-25 04:09:03
 2  0      0 56573688  81416 2826720    0    0     0     0 22090 9057 23 10 67  0  0 2021-07-25 04:09:04
 1  0      0 56554440  81416 2826720    0    0     0     0 27577 13810 20 11 68  0  0 2021-07-25 04:09:05
 5  0      0 56544600  81416 2826720    0    0     0     0 12024 10069 28  6 66  0  0 2021-07-25 04:09:06
 2  0      0 56544348  81416 2826720    0    0     0     0 11258 7822 28  6 65  0  0 2021-07-25 04:09:07
 1  0      0 56455044  81416 2920488    0    0     0     0 16717 9157 22  7 70  0  0 2021-07-25 04:09:08
 2  0      0 56454852  81416 2920484    0    0     0     0 15086 2689 25 10 66  0  0 2021-07-25 04:09:09
 2  0      0 56449256  81416 2920484    0    0     0     0 12130 1454 19 11 71  0  0 2021-07-25 04:09:10
 2  0      0 56448844  81416 2920484    0    0     0     0 12753 2007 25  8 67  0  0 2021-07-25 04:09:11
 2  0      0 56445640  81416 2920484    0    0     0     0 13864 1570 20 11 69  0  0 2021-07-25 04:09:12
 2  0      0 56449128  81416 2920484    0    0     0     0 9908 1458 21 10 69  0  0 2021-07-25 04:09:13
 5  0      0 56449124  81416 2920484    0    0     0     0 14850 1860 20 11 69  0  0 2021-07-25 04:09:14
 2  0      0 56449284  81416 2920484    0    0     0     0 14530 2268 25  9 66  0  0 2021-07-25 04:09:15
 2  0      0 56449356  81416 2920488    0    0     0    28 11985 1666 22 10 68  0  0 2021-07-25 04:09:16
 2  0      0 56449036  81416 2920488    0    0     0     0 15490 1869 22 11 68  0  0 2021-07-25 04:09:17
 5  0      0 56445556  81416 2920488    0    0     0     0 12120 1774 26  8 66  0  0 2021-07-25 04:09:18
 2  0      0 56445600  81416 2920488    0    0     0     0 12058 1988 21  9 70  0  0 2021-07-25 04:09:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 56449884  81416 2920488    0    0     0     0 6586 3570 21  2 78  0  0 2021-07-25 04:09:20
 2  0      0 56479808  81424 2920480    0    0     0  8300 6376 3450 17  2 81  0  0 2021-07-25 04:09:21
 3  0      0 56359384  81424 3014392    0    0     0     0 16225 2614 21  7 72  0  0 2021-07-25 04:09:22
 2  0      0 56359472  81424 3014420    0    0     0     0 16065 1787 25  9 66  0  0 2021-07-25 04:09:23
 2  0      0 56357740  81424 3014420    0    0     0     0 10941 1258 17 12 71  0  0 2021-07-25 04:09:24
 2  0      0 56355884  81424 3014420    0    0     0     0 19102 2243 18 10 72  0  0 2021-07-25 04:09:25
 5  0      0 56359336  81424 3014420    0    0     0     8 18276 1883 24  9 67  0  0 2021-07-25 04:09:26
 2  0      0 56348420  81424 3014420    0    0     0     0 15849 1850 20 10 70  0  0 2021-07-25 04:09:27
 2  0      0 56365340  81424 3014424    0    0     0     0 20126 1863 25 10 65  0  0 2021-07-25 04:09:28
 2  0      0 56363836  81424 3014424    0    0     0     0 17224 1732 26  9 65  0  0 2021-07-25 04:09:29
 1  0      0 56353988  81424 3014424    0    0     0     0 16404 1937 24  9 68  0  0 2021-07-25 04:09:30
 3  0      0 56353532  81424 3014424    0    0     0     0 17658 1335 21 10 69  0  0 2021-07-25 04:09:31
 5  0      0 56352268  81424 3014424    0    0     0     0 22594 1968 24 10 66  0  0 2021-07-25 04:09:32
 2  0      0 56326968  81424 3014424    0    0     0     0 11392 3127 27  7 66  0  0 2021-07-25 04:09:33
 5  0      0 56356092  81424 3014424    0    0     0     0 6898 3023 29  7 64  0  0 2021-07-25 04:09:34
 2  0      0 56272776  81424 3108400    0    0     0     0 10961 2489 24  8 68  0  0 2021-07-25 04:09:35
 2  0      0 56265052  81424 3108400    0    0     0     0 14455 1424 21 10 70  0  0 2021-07-25 04:09:36
 2  0      0 56267932  81424 3108400    0    0     0     0 10318 1388 21 10 69  0  0 2021-07-25 04:09:37
 5  0      0 56267728  81424 3108400    0    0     0     0 14482 1486 20 10 70  0  0 2021-07-25 04:09:38
 2  0      0 56268516  81424 3108400    0    0     0     0 16052 1876 22 10 68  0  0 2021-07-25 04:09:39
 2  0      0 56248556  81424 3108400    0    0     0     0 18214 1755 21 11 68  0  0 2021-07-25 04:09:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56259604  81424 3108400    0    0     0     0 14653 1791 24  9 67  0  0 2021-07-25 04:09:41
 2  0      0 56259276  81424 3108400    0    0     0 91508 20063 2214 21 12 67  0  0 2021-07-25 04:09:42
 4  0      0 56259412  81424 3108400    0    0     0     0 14584 1836 23 11 66  0  0 2021-07-25 04:09:43
 2  0      0 56258884  81424 3108400    0    0     0     0 16610 1869 22 10 68  0  0 2021-07-25 04:09:44
 2  0      0 56259036  81424 3108400    0    0     0     0 17718 1705 22 10 68  0  0 2021-07-25 04:09:45
 5  0      0 56259776  81424 3108400    0    0     0     0 14944 1816 21  9 71  0  0 2021-07-25 04:09:46
 2  0      0 56264744  81424 3108400    0    0     0     4 6705 2623 30  5 64  0  0 2021-07-25 04:09:47
 2  0      0 56198720  81424 3108400    0    0     0     0 6531 2554 26  7 67  0  0 2021-07-25 04:09:48
 2  0      0 56179316  81424 3202332    0    0     0     0 6057 1669 21  9 70  0  0 2021-07-25 04:09:49
 2  0      0 56173676  81424 3202332    0    0     0     0 19247 1712 18 11 71  0  0 2021-07-25 04:09:50
 2  0      0 56173964  81424 3202332    0    0     0     0 14693 1634 23 10 67  0  0 2021-07-25 04:09:51
 2  0      0 56170844  81436 3202328    0    0     0 91600 18725 2438 25 11 63  1  0 2021-07-25 04:09:52
 4  0      0 56161824  81436 3202340    0    0     0     0 16346 1808 22 11 67  0  0 2021-07-25 04:09:53
 5  0      0 56161668  81436 3202340    0    0     0     0 19673 1923 23 10 66  0  0 2021-07-25 04:09:54
 1  0      0 56161048  81436 3202340    0    0     0     0 15421 2383 24  9 67  0  0 2021-07-25 04:09:55
 2  0      0 56145080  81436 3202340    0    0     0     0 14790 1607 20 10 70  0  0 2021-07-25 04:09:56
 5  0      0 56180780  81436 3202340    0    0     0     0 15030 1808 22  9 68  0  0 2021-07-25 04:09:57
 2  0      0 56183004  81436 3202340    0    0     0     8 14820 1570 23  9 67  0  0 2021-07-25 04:09:58
 3  0      0 56180624  81436 3202340    0    0     0     0 14850 1692 21 11 69  0  0 2021-07-25 04:09:59
 2  0      0 56172552  81436 3202340    0    0     0     0 15103 2179 23  8 68  0  0 2021-07-25 04:10:00
 5  0      0 56168520  81436 3202340    0    0     0     0 6714 2678 27  7 66  0  0 2021-07-25 04:10:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 56089436  81436 3296084    0    0     0     0 6526 2624 24  7 69  0  0 2021-07-25 04:10:02
 2  0      0 56077016  81436 3296320    0    0     0     0 15389 1684 24  9 67  0  0 2021-07-25 04:10:03
 2  0      0 56076744  81436 3296320    0    0     0     0 15085 1744 21 11 69  0  0 2021-07-25 04:10:04
 2  0      0 56082288  81436 3296320    0    0     0     0 14907 1634 21 10 69  0  0 2021-07-25 04:10:05
 2  0      0 56082168  81436 3296320    0    0     0     0 19303 2064 25 10 65  0  0 2021-07-25 04:10:06
 5  0      0 56081412  81436 3296320    0    0     0     0 14411 1574 19 11 69  0  0 2021-07-25 04:10:07
 5  0      0 56081764  81440 3296328    0    0     0 91424 20119 2598 24 11 65  0  0 2021-07-25 04:10:08
 2  0      0 56081680  81440 3296328    0    0     0     0 14881 1666 22 11 67  0  0 2021-07-25 04:10:09
 2  0      0 56064224  81440 3296328    0    0     0     0 14839 1668 21 10 69  0  0 2021-07-25 04:10:10
 2  0      0 56064100  81440 3296328    0    0     0     0 15908 1990 20 11 69  0  0 2021-07-25 04:10:11
 2  0      0 56053132  81440 3296328    0    0     0     0 18120 1729 22 10 67  0  0 2021-07-25 04:10:12
 2  0      0 56054736  81440 3296328    0    0     0     0 14817 1872 19  9 71  0  0 2021-07-25 04:10:13
 6  0      0 56076660  81440 3296328    0    0     0     0 6709 2663 28  7 65  0  0 2021-07-25 04:10:14
 2  0      0 56069856  81440 3296328    0    0     0     0 7006 3218 27  8 64  0  0 2021-07-25 04:10:15
 2  0      0 55993580  81440 3390304    0    0     0     0 12744 2789 22  8 70  0  0 2021-07-25 04:10:16
 2  0      0 55991140  81440 3390304    0    0     0     0 18281 1524 21 11 68  0  0 2021-07-25 04:10:17
 2  0      0 55989344  81440 3390304    0    0     0     0 18151 1906 16 11 73  0  0 2021-07-25 04:10:18
 2  0      0 55991120  81440 3390304    0    0     0     0 18213 1555 23  9 68  0  0 2021-07-25 04:10:19
 2  0      0 55984204  81440 3390304    0    0     0     0 18878 1976 26  9 65  0  0 2021-07-25 04:10:20
 2  0      0 55982904  81440 3390304    0    0     0     0 18213 1459 23  9 68  0  0 2021-07-25 04:10:21
 2  0      0 55992024  81440 3390304    0    0     0     0 18751 2840 22  8 70  0  0 2021-07-25 04:10:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  1      0 55993264  81448 3390308    0    0     0 32828 23020 2320 26  9 65  0  0 2021-07-25 04:10:23
 4  0      0 55992764  81452 3390316    0    0     0 58656 19013 2700 19  8 72  1  0 2021-07-25 04:10:24
 2  0      0 55979960  81452 3390316    0    0     0     0 24047 2790 23  8 69  0  0 2021-07-25 04:10:25
 2  0      0 55979360  81452 3390316    0    0     0     0 16988 2104 24  9 66  0  0 2021-07-25 04:10:26
 1  0      0 55980856  81452 3390316    0    0     0     0 16695 3006 25  6 69  0  0 2021-07-25 04:10:27
 2  0      0 55980856  81452 3390316    0    0     0     0 6541 2559 27  6 67  0  0 2021-07-25 04:10:28
 2  0      0 55900112  81452 3484292    0    0     0     8 6444 2046 27  7 65  0  0 2021-07-25 04:10:29
 5  0      0 55881760  81452 3484292    0    0     0     0 24274 1829 24 10 66  0  0 2021-07-25 04:10:30
 2  0      0 55893012  81452 3484292    0    0     0     0 18062 1764 27  8 65  0  0 2021-07-25 04:10:31
 2  0      0 55888368  81452 3484292    0    0     0     0 21563 1729 22 10 68  0  0 2021-07-25 04:10:32
 2  0      0 55893904  81452 3484292    0    0     0     0 13439 1410 21 11 68  0  0 2021-07-25 04:10:33
 2  0      0 55893480  81452 3484292    0    0     0 91428 15641 1940 22 11 67  1  0 2021-07-25 04:10:34
 2  0      0 55883944  81452 3484292    0    0     0     0 24029 1771 23 10 67  0  0 2021-07-25 04:10:35
 5  0      0 55886764  81452 3484292    0    0     0     0 19328 1773 25 10 65  0  0 2021-07-25 04:10:36
 2  0      0 55886300  81452 3484292    0    0     0     0 18254 1826 19 10 71  0  0 2021-07-25 04:10:37
 2  0      0 55879740  81452 3484292    0    0     0     0 19262 2258 24 10 66  0  0 2021-07-25 04:10:38
 2  0      0 55874516  81452 3484292    0    0     0     0 21027 1575 22 10 68  0  0 2021-07-25 04:10:39
 4  0      0 55878872  81452 3484296    0    0     0     0 20419 2061 24  8 68  0  0 2021-07-25 04:10:40
 3  0      0 55886180  81452 3484296    0    0     0     0 7100 3499 30  5 64  0  0 2021-07-25 04:10:41
 2  0      0 55896260  81452 3487200    0    0     0     0 6551 2362 27  7 66  0  0 2021-07-25 04:10:42
 2  0      0 55803544  81452 3578272    0    0     0     0 14398 1639 25  9 67  0  0 2021-07-25 04:10:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 55798236  81452 3578272    0    0     0     0 17049 1795 26  9 64  0  0 2021-07-25 04:10:44
 5  0      0 55797304  81452 3578272    0    0     0     0 21061 2003 23 10 67  0  0 2021-07-25 04:10:45
 5  0      0 55797272  81452 3578272    0    0     0     0 16641 2416 18  8 75  0  0 2021-07-25 04:10:46
 5  0      0 55792692  81452 3578272    0    0     0     0 17023 2344 25  8 67  0  0 2021-07-25 04:10:47
 2  0      0 55792144  81452 3578272    0    0     0     0 21403 2729 20 10 70  0  0 2021-07-25 04:10:48
 2  0      0 55792304  81452 3578272    0    0     0     0 18789 2923 22  9 69  0  0 2021-07-25 04:10:49
 2  0      0 55791436  81456 3578280    0    0     0 91424 12771 2142 17 10 72  1  0 2021-07-25 04:10:50
 2  0      0 55789740  81456 3578280    0    0     0     0 15129 1782 21  9 70  0  0 2021-07-25 04:10:51
 2  0      0 55790128  81456 3578280    0    0     0     0 16195 1590 21 11 68  0  0 2021-07-25 04:10:52
 2  0      0 55788640  81456 3578280    0    0     0     0 17029 1588 21 11 69  0  0 2021-07-25 04:10:53
 1  0      0 55790732  81464 3578280    0    0     0    60 11073 3080 21  7 71  0  0 2021-07-25 04:10:54
 2  0      0 55791992  81464 3578280    0    0     0    64 6877 3179 27  5 68  0  0 2021-07-25 04:10:55
 5  0      0 55712404  81464 3672024    0    0     0     0 6768 3089 25  6 68  0  0 2021-07-25 04:10:56
 2  0      0 55697364  81464 3672256    0    0     0     0 14853 1730 22  9 68  0  0 2021-07-25 04:10:57
 2  0      0 55698816  81464 3672256    0    0     0     0 21048 1855 27  9 63  0  0 2021-07-25 04:10:58
 4  0      0 55698856  81464 3672256    0    0     0     0 24003 2286 19 11 70  0  0 2021-07-25 04:10:59
 2  0      0 55672656  81468 3672252    0    0     0 91432 18473 2720 22  7 70  1  0 2021-07-25 04:11:00
 2  0      0 55672916  81468 3672252    0    0     0     0 18716 2480 24  7 69  0  0 2021-07-25 04:11:01
 2  0      0 55672980  81468 3672264    0    0     0     0 17819 1935 21 10 70  0  0 2021-07-25 04:11:02
 2  0      0 55670200  81468 3672264    0    0     0     0 17793 2235 22  8 70  0  0 2021-07-25 04:11:03
 2  0      0 55710772  81468 3672264    0    0     0     0 15677 2015 22  8 69  0  0 2021-07-25 04:11:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 55699936  81468 3672264    0    0     0     0 14538 2284 21  7 72  0  0 2021-07-25 04:11:05
 2  0      0 55697320  81468 3672264    0    0     0     0 23119 2417 20 11 69  0  0 2021-07-25 04:11:06
 2  0      0 55699896  81468 3672264    0    0     0     0 18452 2441 21  9 70  0  0 2021-07-25 04:11:07
 5  0      0 55700400  81468 3672264    0    0     0     0 12826 2867 29  7 64  0  0 2021-07-25 04:11:08
 2  0      0 55699896  81468 3672264    0    0     0     0 6902 3231 27  7 66  0  0 2021-07-25 04:11:09
 5  0      0 55636904  81468 3766020    0    0     0     0 6557 2750 23  7 70  0  0 2021-07-25 04:11:10
 2  0      0 55588692  81468 3766240    0    0     0     4 15538 2718 19  8 74  0  0 2021-07-25 04:11:11
 2  0      0 55590212  81468 3766240    0    0     0     0 17633 2644 21  8 70  0  0 2021-07-25 04:11:12
 2  0      0 55590832  81468 3766240    0    0     0     0 16803 2804 19  8 73  0  0 2021-07-25 04:11:13
 2  0      0 55593900  81468 3766240    0    0     0     0 17026 2851 20  8 72  0  0 2021-07-25 04:11:14
 2  0      0 55590360  81468 3766244    0    0     0     0 14101 2185 17  9 74  0  0 2021-07-25 04:11:15
 2  0      0 55593912  81468 3766244    0    0     0 91424 16880 2769 23  8 69  0  0 2021-07-25 04:11:16
 2  0      0 55593884  81468 3766244    0    0     0     0 15739 2296 23  9 68  0  0 2021-07-25 04:11:17
 2  0      0 55589552  81468 3766244    0    0     0     0 19341 2333 19  9 72  0  0 2021-07-25 04:11:18
 2  0      0 55593864  81468 3766244    0    0     0     0 11744 2559 18  7 75  0  0 2021-07-25 04:11:19
 2  0      0 55592948  81468 3766244    0    0     0     0 17167 1949 20 10 70  0  0 2021-07-25 04:11:20
 1  0      0 55593588  81468 3766244    0    0     0     0 26035 2674 19  9 71  0  0 2021-07-25 04:11:21
 3  0      0 55605496  81468 3766244    0    0     0     0 6914 3259 26  5 69  0  0 2021-07-25 04:11:22
 2  0      0 55595172  81468 3766244    0    0     0     0 6702 2673 29  7 65  0  0 2021-07-25 04:11:23
 2  0      0 55522416  81468 3860220    0    0     0     0 18907 2862 20  8 72  0  0 2021-07-25 04:11:24
 2  0      0 55523112  81476 3860220    0    0     0    68 18894 1689 23 10 67  0  0 2021-07-25 04:11:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 55508616  81476 3860220    0    0     0     0 22696 1839 24 10 66  0  0 2021-07-25 04:11:26
 3  0      0 55509380  81476 3860220    0    0     0     0 21336 1671 24  9 67  0  0 2021-07-25 04:11:27
 3  0      0 55509252  81476 3860220    0    0     0     0 18897 1631 22 10 67  0  0 2021-07-25 04:11:28
 2  0      0 55508592  81476 3860224    0    0     0     0 21253 1846 20 11 69  0  0 2021-07-25 04:11:29
 2  0      0 55508452  81476 3860224    0    0     0     0 17740 1685 23 10 68  0  0 2021-07-25 04:11:30
 2  0      0 55509228  81480 3860232    0    0     0 91432 24545 2026 20 11 68  0  0 2021-07-25 04:11:31
 2  0      0 55506568  81480 3860232    0    0     0     0 16295 1635 22 10 67  0  0 2021-07-25 04:11:32
 1  0      0 55509368  81480 3860232    0    0     0     0 22208 1844 22 11 67  0  0 2021-07-25 04:11:33
 2  0      0 55507996  81480 3860232    0    0     0     0 17863 2627 20  7 72  0  0 2021-07-25 04:11:34
 2  0      0 55509660  81480 3860232    0    0     0     0 14446 2767 30  7 64  0  0 2021-07-25 04:11:35
 2  0      0 55510668  81480 3860232    0    0     0     0 6705 2822 28  6 66  0  0 2021-07-25 04:11:36
 2  0      0 55427308  81480 3954208    0    0     0     0 6698 2793 24  7 69  0  0 2021-07-25 04:11:37
 2  0      0 55412644  81480 3954208    0    0     0     0 18888 1476 19 11 71  0  0 2021-07-25 04:11:38
 5  0      0 55419652  81480 3954208    0    0     0     0 19311 1676 23 10 67  0  0 2021-07-25 04:11:39
 2  0      0 55418756  81480 3954208    0    0     0     0 19041 1864 21 11 68  0  0 2021-07-25 04:11:40
 2  0      0 55418964  81480 3954208    0    0     0     0 15514 1464 20 12 69  0  0 2021-07-25 04:11:41
 2  0      0 55419384  81484 3954204    0    0     0 91424 22974 2749 20 10 68  1  0 2021-07-25 04:11:42
 2  0      0 55388608  81484 3954216    0    0     0     0 17513 1860 25  9 66  0  0 2021-07-25 04:11:43
 3  0      0 55388800  81484 3954216    0    0     0     0 15933 1549 23  8 68  0  0 2021-07-25 04:11:44
 2  0      0 55387520  81484 3954216    0    0     0     0 24805 1913 26  9 65  0  0 2021-07-25 04:11:45
 3  0      0 55388152  81484 3954216    0    0     0     0 13909 1592 22  9 69  0  0 2021-07-25 04:11:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 55387816  81484 3954216    0    0     0     0 23007 1799 26  8 66  0  0 2021-07-25 04:11:47
 2  0      0 55388184  81484 3954216    0    0     0     0 17534 1462 20 10 70  0  0 2021-07-25 04:11:48
 2  0      0 55388024  81484 3954216    0    0     0     0 12210 2826 28  7 65  0  0 2021-07-25 04:11:49
 5  0      0 55416500  81484 3954216    0    0     0     0 6671 2665 28  6 65  0  0 2021-07-25 04:11:50
 2  0      0 55337240  81484 4048076    0    0     0     0 11886 2725 20  8 71  0  0 2021-07-25 04:11:51
 2  0      0 55332876  81484 4048076    0    0     0     4 18397 2477 26  8 66  0  0 2021-07-25 04:11:52
 5  0      0 55333656  81484 4048076    0    0     0     0 18238 1860 24  9 67  0  0 2021-07-25 04:11:53
 2  0      0 55337256  81484 4048076    0    0     0     0 18169 1607 24  8 67  0  0 2021-07-25 04:11:54
 3  0      0 55346168  81484 4048076    0    0     0     0 15017 1460 18 12 70  0  0 2021-07-25 04:11:55
 2  0      0 55316648  81492 4048076    0    0     0    64 15462 1533 23  9 68  0  0 2021-07-25 04:11:56
 2  1      0 55317016  81496 4048084    0    0     0 81972 15497 2020 26  8 65  0  0 2021-07-25 04:11:57
 2  0      0 55337652  81496 4048084    0    0     0  9504 15846 1902 22 10 68  0  0 2021-07-25 04:11:58
 2  0      0 55334504  81496 4048084    0    0     0     0 15866 1593 22  9 69  0  0 2021-07-25 04:11:59
 2  0      0 55338920  81496 4048084    0    0     0     0 10701 1586 19  9 72  0  0 2021-07-25 04:12:00
 2  0      0 55336556  81496 4048084    0    0     0     0 20911 2025 27  9 64  0  0 2021-07-25 04:12:01
 2  0      0 55332316  81496 4048084    0    0     0     0 22976 2011 23 11 66  0  0 2021-07-25 04:12:02
 2  0      0 55355236  81496 4048084    0    0     0    12 9433 3350 26  7 68  0  0 2021-07-25 04:12:03
 1  0      0 55324060  81496 4048084    0    0     0     0 6788 2871 28  7 65  0  0 2021-07-25 04:12:04
 5  0      0 55244344  81496 4142060    0    0     0     0 10985 2866 18  5 77  0  0 2021-07-25 04:12:05
 3  0      0 55238124  81496 4142060    0    0     0     0 15686 2461 18  8 75  0  0 2021-07-25 04:12:06
 5  0      0 55261416  81496 4142060    0    0     0     0 14793 1724 23  8 69  0  0 2021-07-25 04:12:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 55225992  81496 4142060    0    0     0 91424 16156 1886 25  8 65  1  0 2021-07-25 04:12:08
 2  0      0 55240252  81496 4142060    0    0     0     0 10695 1318 22  9 69  0  0 2021-07-25 04:12:09
 5  0      0 55228252  81496 4142060    0    0     0     0 20810 1778 22 10 68  0  0 2021-07-25 04:12:10
 3  0      0 55228508  81496 4142060    0    0     0     0 15799 1531 24 10 66  0  0 2021-07-25 04:12:11
