procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56363856   2088 2536364    0    0     0    28 1839 1763 21  1 78  0  0 2021-07-24 05:34:46
 1  0      0 56368072   2088 2536364    0    0     0     0 1631 1675 17  1 82  0  0 2021-07-24 05:34:47
 1  0      0 56367208   2088 2536364    0    0     0     0 2263 1861 20  1 79  0  0 2021-07-24 05:34:48
 1  0      0 56367212   2088 2536364    0    0     0     0 2393 2147 27  1 72  0  0 2021-07-24 05:34:49
 4  0      0 56388172   2088 2536364    0    0     0     0 1835 1774 19  1 80  0  0 2021-07-24 05:34:50
 4  0      0 56356928   2088 2536364    0    0     0     0 2534 2307 26  1 73  0  0 2021-07-24 05:34:51
 4  0      0 56356560   2088 2536364    0    0     0     0 2431 2163 25  2 73  0  0 2021-07-24 05:34:52
 1  0      0 56356564   2088 2536372    0    0     0     0 2280 2057 25  2 73  0  0 2021-07-24 05:34:53
 1  0      0 56334748   2088 2536372    0    0     0     0 2436 2208 25  2 73  0  0 2021-07-24 05:34:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 56353348   2088 2536372    0    0     0     0 2287 2040 23  2 74  0  0 2021-07-24 05:34:55
 1  0      0 56353232   2088 2536372    0    0     0    44 2440 2208 24  2 74  0  0 2021-07-24 05:34:56
 1  0      0 56305740   2088 2536372    0    0     0     0 1994 1879 21  2 77  0  0 2021-07-24 05:34:57
 1  0      0 56359568   2088 2536372    0    0     0     0 2592 2356 26  2 72  0  0 2021-07-24 05:34:58
 4  0      0 56358700   2088 2536372    0    0     0     0 2411 2302 24  1 74  0  0 2021-07-24 05:34:59
 1  0      0 56353368   2088 2536380    0    0     0     0 2146 2039 23  1 75  0  0 2021-07-24 05:35:00
 1  0      0 56353120   2088 2536380    0    0     0     4 2301 2179 26  1 73  0  0 2021-07-24 05:35:01
 1  0      0 56337992   2088 2536380    0    0     0     0 1771 1746 18  2 80  0  0 2021-07-24 05:35:02
 1  0      0 56340968   2088 2536380    0    0     0    52 1551 1570 19  1 80  0  0 2021-07-24 05:35:03
 2  0      0 56340228   2088 2536380    0    0     0     0 2617 2120 23  2 75  0  0 2021-07-24 05:35:04
 1  0      0 56340356   2088 2536380    0    0     0     0 1704 1680 19  1 80  0  0 2021-07-24 05:35:05
 1  0      0 56352264   2088 2536380    0    0     0     0 2072 1967 21  2 77  0  0 2021-07-24 05:35:06
 2  0      0 56351648   2088 2536380    0    0     0     0 2577 2360 24  3 73  0  0 2021-07-24 05:35:07
 4  0      0 56351160   2088 2536388    0    0     0     0 2440 2110 23  4 73  0  0 2021-07-24 05:35:08
 4  0      0 56351660   2088 2536388    0    0     0     0 2268 2048 23  1 75  0  0 2021-07-24 05:35:09
 1  0      0 56351912   2088 2536388    0    0     0     0 2473 2237 24  2 74  0  0 2021-07-24 05:35:10
 4  0      0 56351792   2088 2536388    0    0     0     0 2494 2351 26  1 73  0  0 2021-07-24 05:35:11
 1  0      0 56351920   2088 2536388    0    0     0     0 2304 2097 24  2 74  0  0 2021-07-24 05:35:12
 1  0      0 56382924   2088 2536388    0    0     0     0 1989 1823 21  2 77  0  0 2021-07-24 05:35:13
 1  0      0 56352304   2088 2536396    0    0     0     0 2589 2397 25  2 73  0  0 2021-07-24 05:35:14
 1  0      0 56334324   2088 2536396    0    0     0     0 2177 2117 24  1 76  0  0 2021-07-24 05:35:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56333704   2088 2536396    0    0     0    12 2404 2241 25  2 73  0  0 2021-07-24 05:35:16
 1  0      0 56345980   2088 2536396    0    0     0     0 1766 1774 20  0 79  0  0 2021-07-24 05:35:17
 1  0      0 56355900   2088 2536400    0    0     0     0 1828 1816 19  1 80  0  0 2021-07-24 05:35:18
 4  0      0 56337180   2088 2536400    0    0     0     0 1921 1847 21  1 78  0  0 2021-07-24 05:35:19
 1  0      0 56337184   2088 2536400    0    0     0     0 2217 2069 24  1 75  0  0 2021-07-24 05:35:20
 4  0      0 56339788   2088 2536404    0    0     0     0 1909 1597 19  1 80  0  0 2021-07-24 05:35:21
 4  0      0 56350088   2088 2536404    0    0     0     0 2594 2303 26  2 72  0  0 2021-07-24 05:35:22
 1  0      0 56350092   2088 2536412    0    0     0     0 2422 2095 24  3 72  0  0 2021-07-24 05:35:23
 1  0      0 56350096   2088 2536412    0    0     0     0 2555 2259 26  2 71  0  0 2021-07-24 05:35:24
 1  0      0 56350348   2088 2536412    0    0     0     0 2175 2023 24  1 75  0  0 2021-07-24 05:35:25
 4  0      0 56350228   2088 2536412    0    0     0     0 2459 2229 25  2 73  0  0 2021-07-24 05:35:26
 2  0      0 56349980   2088 2536412    0    0     0     0 2615 2266 27  2 72  0  0 2021-07-24 05:35:27
 2  0      0 56349616   2088 2536412    0    0     0     0 2317 2070 23  3 75  0  0 2021-07-24 05:35:28
 4  0      0 56286752   2088 2536412    0    0     0     0 2132 1949 22  2 76  0  0 2021-07-24 05:35:29
 1  0      0 56351984   2088 2536420    0    0     0     0 2465 2231 24  1 75  0  0 2021-07-24 05:35:30
 4  0      0 56304864   2088 2536420    0    0     0     0 2240 2054 23  1 75  0  0 2021-07-24 05:35:31
 1  0      0 56348636   2088 2536420    0    0     0    44 2502 2213 26  1 73  0  0 2021-07-24 05:35:32
 2  0      0 56344172   2088 2536420    0    0     0    18 1775 1806 18  1 80  0  0 2021-07-24 05:35:33
 1  0      0 56337592   2088 2536420    0    0     0     0 1781 1808 18  1 81  0  0 2021-07-24 05:35:34
 1  0      0 56336976   2088 2536420    0    0     0     0 1972 1867 21  1 78  0  0 2021-07-24 05:35:35
 4  0      0 56336732   2088 2536420    0    0     0     0 2353 2089 24  1 74  0  0 2021-07-24 05:35:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 56381004   2088 2536420    0    0     0     0 2162 1727 19  2 79  0  0 2021-07-24 05:35:37
 4  0      0 56348644   2088 2536432    0    0     0     0 2621 2377 26  1 73  0  0 2021-07-24 05:35:38
 1  0      0 56348400   2088 2536432    0    0     0     0 2508 2140 24  3 72  0  0 2021-07-24 05:35:39
 1  0      0 56349024   2088 2536432    0    0     0     0 2397 2119 23  2 74  0  0 2021-07-24 05:35:40
 4  0      0 56348904   2088 2536432    0    0     0     0 2425 2142 24  1 74  0  0 2021-07-24 05:35:41
 4  0      0 56275252   2088 2536432    0    0     0     0 2378 2088 23  2 74  0  0 2021-07-24 05:35:42
 2  0      0 56348912   2088 2536432    0    0     0     0 2580 2190 25  3 73  0  0 2021-07-24 05:35:43
 1  0      0 56348796   2088 2536432    0    0     0     0 2251 1923 24  1 74  0  0 2021-07-24 05:35:44
 1  0      0 56360828   2088 2536440    0    0     0     0 2544 2224 24  2 74  0  0 2021-07-24 05:35:45
 4  0      0 56351156   2088 2536440    0    0     0     0 2418 2204 24  1 75  0  0 2021-07-24 05:35:46
 4  0      0 56350136   2088 2536440    0    0     0    16 2152 2042 21  1 78  0  0 2021-07-24 05:35:47
 1  0      0 56350260   2088 2536440    0    0     0     0 2495 2328 24  1 75  0  0 2021-07-24 05:35:48
 1  0      0 56331164   2088 2536440    0    0     0     0 1852 1739 20  1 79  0  0 2021-07-24 05:35:49
 1  0      0 56321120   2088 2536440    0    0     0     0 1443 1451 18  1 82  0  0 2021-07-24 05:35:50
 1  0      0 56320752   2088 2536440    0    0     0     0 2284 2027 24  1 75  0  0 2021-07-24 05:35:51
 1  0      0 56320632   2088 2536448    0    0     0     0 2060 1858 22  1 77  0  0 2021-07-24 05:35:52
 1  0      0 56347420   2088 2536448    0    0     0     0 2270 1791 20  2 79  0  0 2021-07-24 05:35:53
 4  0      0 56346432   2088 2536448    0    0     0     0 2836 2471 28  1 71  0  0 2021-07-24 05:35:54
 2  0      0 56346436   2088 2536452    0    0     0     0 2503 2090 23  5 72  0  0 2021-07-24 05:35:55
 4  0      0 56343092   2088 2536452    0    0     0     0 2151 1932 23  1 76  0  0 2021-07-24 05:35:56
 1  0      0 56342476   2088 2536452    0    0     0     0 2518 2112 24  3 73  0  0 2021-07-24 05:35:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56342356   2088 2536452    0    0     0     0 2581 2333 24  1 74  0  0 2021-07-24 05:35:58
 4  0      0 56342488   2088 2536460    0    0     0     0 2485 2144 25  2 73  0  0 2021-07-24 05:35:59
 2  0      0 56355512   2088 2536460    0    0     0     0 2046 1846 20  2 77  0  0 2021-07-24 05:36:00
 1  0      0 56344728   2088 2536460    0    0     0     0 2737 2400 25  1 73  0  0 2021-07-24 05:36:01
 1  0      0 56335556   2088 2536460    0    0     0     0 2529 2318 25  1 74  0  0 2021-07-24 05:36:02
 4  0      0 56342376   2088 2536460    0    0     0     0 2255 2096 22  1 76  0  0 2021-07-24 05:36:03
 1  0      0 56375048   2088 2536460    0    0     0     3 1876 1790 19  2 79  0  0 2021-07-24 05:36:04
 1  0      0 56368416   2088 2536460    0    0     0     0 1774 1724 17  1 81  0  0 2021-07-24 05:36:05
 1  0      0 56316460   2088 2536460    0    0     0     0 1915 1739 21  1 77  0  0 2021-07-24 05:36:06
 3  0      0 56316592   2088 2536468    0    0     0     0 2604 2237 27  1 72  0  0 2021-07-24 05:36:07
 4  0      0 56374744   2088 2536468    0    0     0    44 1327 1384 16  0 84  0  0 2021-07-24 05:36:08
 2  0      0 56342140   2088 2536468    0    0     0     0 2962 2302 24  3 73  0  0 2021-07-24 05:36:09
 4  0      0 56342516   2088 2536468    0    0     0     0 2561 2128 24  4 73  0  0 2021-07-24 05:36:10
 4  0      0 56342400   2088 2536468    0    0     0     0 2659 2252 26  2 71  0  0 2021-07-24 05:36:11
 1  0      0 56342280   2088 2536468    0    0     0     0 2315 2127 23  1 76  0  0 2021-07-24 05:36:12
 1  0      0 56342652   2088 2536468    0    0     0   108 2426 2100 24  2 74  0  0 2021-07-24 05:36:13
 1  0      0 56342224   2088 2536476    0    0     0     0 2568 2295 26  1 73  0  0 2021-07-24 05:36:14
 1  0      0 56342228   2088 2536476    0    0     0     0 2334 2070 23  2 75  0  0 2021-07-24 05:36:15
 1  0      0 56353640   2088 2536476    0    0     0     0 2230 1976 22  2 76  0  0 2021-07-24 05:36:16
 1  0      0 56344596   2088 2536476    0    0     0     0 2600 2319 24  2 75  0  0 2021-07-24 05:36:17
 4  0      0 56343232   2088 2536476    0    0     0     8 2175 2054 20  2 78  0  0 2021-07-24 05:36:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56342488   2088 2536476    0    0     0     0 2563 2291 25  2 73  0  0 2021-07-24 05:36:19
 4  0      0 56252588   2088 2536476    0    0     0     0 1777 1761 18  1 80  0  0 2021-07-24 05:36:20
 4  0      0 56317316   2088 2536484    0    0     0     0 1660 1587 18  1 81  0  0 2021-07-24 05:36:21
 1  0      0 56316328   2088 2536484    0    0     0     0 2108 1893 22  1 76  0  0 2021-07-24 05:36:22
 4  0      0 56316576   2088 2536484    0    0     0     4 2252 2055 23  1 76  0  0 2021-07-24 05:36:23
 1  0      0 56375112   2088 2536484    0    0     0     0 1788 1695 19  1 80  0  0 2021-07-24 05:36:24
 2  0      0 56342504   2088 2536484    0    0     0     0 2881 2282 24  2 74  0  0 2021-07-24 05:36:25
 1  0      0 56342260   2088 2536484    0    0     0     0 2474 2103 24  3 73  0  0 2021-07-24 05:36:26
 1  0      0 56342512   2088 2536484    0    0     0     0 2484 2162 25  3 73  0  0 2021-07-24 05:36:27
 4  0      0 56340532   2088 2536484    0    0     0     0 2386 2119 24  1 75  0  0 2021-07-24 05:36:28
 4  0      0 56340656   2088 2536496    0    0     0     0 2305 2033 23  2 75  0  0 2021-07-24 05:36:29
 2  0      0 56341160   2088 2536496    0    0     0     0 2547 2150 24  3 73  0  0 2021-07-24 05:36:30
 1  0      0 56340548   2088 2536500    0    0     0     0 2351 2091 23  2 75  0  0 2021-07-24 05:36:31
 4  0      0 56349976   2088 2536500    0    0     0     0 2469 2135 25  2 73  0  0 2021-07-24 05:36:32
 1  0      0 56342168   2088 2536500    0    0     0     0 2485 2176 25  1 74  0  0 2021-07-24 05:36:33
 4  0      0 56340304   2088 2536500    0    0     0     0 2375 2180 24  1 75  0  0 2021-07-24 05:36:34
 4  0      0 56340192   2088 2536500    0    0     0    19 2609 2459 24  1 75  0  0 2021-07-24 05:36:35
 1  0      0 56322584   2088 2536512    0    0     0     0 1909 1821 19  2 79  0  0 2021-07-24 05:36:36
 1  0      0 56312664   2088 2536512    0    0     0     0 1413 1473 16  1 83  0  0 2021-07-24 05:36:37
 6  0      0 56311920   2088 2536512    0    0     0     0 2150 1989 22  1 77  0  0 2021-07-24 05:36:38
 4  0      0 56312052   2088 2536512    0    0     0     0 2123 1915 22  1 76  0  0 2021-07-24 05:36:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56361780   2088 2536512    0    0     0     0 1930 1799 19  2 79  0  0 2021-07-24 05:36:40
 1  0      0 56331776   2088 2536512    0    0     0     0 2924 2299 25  2 73  0  0 2021-07-24 05:36:41
 1  0      0 56331328   2088 2536512    0    0     0     0 2584 2156 25  4 71  0  0 2021-07-24 05:36:42
 4  0      0 56331660   2088 2536512    0    0     0     0 2192 1889 23  1 76  0  0 2021-07-24 05:36:43
 2  0      0 56331984   2088 2536520    0    0     0     0 2673 2252 26  3 71  0  0 2021-07-24 05:36:44
 1  0      0 56332160   2088 2536520    0    0     0     0 2412 2142 24  2 74  0  0 2021-07-24 05:36:45
 2  0      0 56331552   2088 2536524    0    0     0     0 2425 2170 23  2 75  0  0 2021-07-24 05:36:46
 1  0      0 56370088   2088 2536524    0    0     0     0 2135 1866 22  2 76  0  0 2021-07-24 05:36:47
 4  0      0 56344460   2088 2536524    0    0     0     0 2654 2389 24  2 74  0  0 2021-07-24 05:36:48
 4  0      0 56343344   2088 2536524    0    0     0    56 2500 2279 25  1 74  0  0 2021-07-24 05:36:49
 1  0      0 56342724   2088 2536524    0    0     0     0 2252 2039 23  1 75  0  0 2021-07-24 05:36:50
 1  0      0 56336524   2088 2536532    0    0     0     0 2171 2024 22  2 77  0  0 2021-07-24 05:36:51
 1  0      0 56326852   2088 2536532    0    0     0     0 1882 1733 20  2 79  0  0 2021-07-24 05:36:52
 1  0      0 56316808   2088 2536532    0    0     0     0 1496 1540 17  1 83  0  0 2021-07-24 05:36:53
 2  0      0 56316564   2088 2536532    0    0     0     0 2438 2140 24  2 74  0  0 2021-07-24 05:36:54
 1  0      0 56316692   2088 2536532    0    0     0     0 1693 1675 19  0 81  0  0 2021-07-24 05:36:55
 4  0      0 56330088   2088 2536532    0    0     0     0 2221 1993 22  1 76  0  0 2021-07-24 05:36:56
 2  0      0 56329472   2088 2536532    0    0     0     0 2989 2326 24  3 73  0  0 2021-07-24 05:36:57
 1  0      0 56329476   2088 2536532    0    0     0     0 2547 2060 25  4 71  0  0 2021-07-24 05:36:58
 2  0      0 56329356   2088 2536540    0    0     0     8 2324 2024 26  1 73  0  0 2021-07-24 05:36:59
 4  0      0 56329364   2088 2536540    0    0     0     0 2503 2265 23  2 75  0  0 2021-07-24 05:37:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 56329616   2088 2536540    0    0     0     0 2632 2333 26  1 73  0  0 2021-07-24 05:37:01
 4  0      0 56329372   2088 2536540    0    0     0     0 2360 2099 23  2 75  0  0 2021-07-24 05:37:02
 1  0      0 56353060   2088 2536540    0    0     0     0 1951 1794 19  2 79  0  0 2021-07-24 05:37:03
 1  0      0 56344016   2088 2536540    0    0     0     0 2745 2386 26  2 72  0  0 2021-07-24 05:37:04
 1  0      0 56332112   2088 2536540    0    0     0    19 2494 2218 25  1 73  0  0 2021-07-24 05:37:05
 1  0      0 56338188   2088 2536552    0    0     0     1 2403 2105 26  1 73  0  0 2021-07-24 05:37:06
 4  0      0 56361004   2088 2536552    0    0     0     0 1896 1799 20  2 79  0  0 2021-07-24 05:37:07
 1  0      0 56344388   2088 2536552    0    0     0     0 1773 1723 18  2 81  0  0 2021-07-24 05:37:08
 4  0      0 56312152   2088 2536552    0    0     0     0 1884 1781 20  1 79  0  0 2021-07-24 05:37:09
 1  0      0 56312528   2088 2536552    0    0     0     0 2632 2379 25  1 73  0  0 2021-07-24 05:37:10
 1  0      0 56370804   2088 2536552    0    0     0     0 1334 1397 16  0 84  0  0 2021-07-24 05:37:11
 2  0      0 56324560   2088 2536552    0    0     0     0 2582 2225 25  2 73  0  0 2021-07-24 05:37:12
 1  0      0 56324692   2088 2536552    0    0     0     0 2658 2133 23  3 74  0  0 2021-07-24 05:37:13
 1  0      0 56324820   2088 2536560    0    0     0     0 2849 2326 26  2 72  0  0 2021-07-24 05:37:14
 1  0      0 56324700   2088 2536560    0    0     0     0 2423 2125 26  1 73  0  0 2021-07-24 05:37:15
 1  0      0 56325196   2088 2536560    0    0     0     0 2398 2098 24  2 74  0  0 2021-07-24 05:37:16
 4  0      0 56325696   2088 2536560    0    0     0     0 2543 2310 25  1 74  0  0 2021-07-24 05:37:17
 4  0      0 56262464   2088 2536560    0    0     0     0 2377 2111 24  2 74  0  0 2021-07-24 05:37:18
 1  0      0 56346788   2088 2536560    0    0     0     4 2252 2018 23  2 75  0  0 2021-07-24 05:37:19
 1  0      0 56337496   2088 2536560    0    0     0     0 2471 2200 24  1 75  0  0 2021-07-24 05:37:20
 2  0      0 56335884   2088 2536568    0    0     0     0 2321 2061 24  2 74  0  0 2021-07-24 05:37:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 56335264   2088 2536568    0    0     0     0 2609 2272 27  1 72  0  0 2021-07-24 05:37:22
 1  0      0 56320136   2088 2536568    0    0     0     0 1827 1739 19  2 79  0  0 2021-07-24 05:37:23
 1  0      0 56309100   2088 2536568    0    0     0    52 1623 1648 17  1 82  0  0 2021-07-24 05:37:24
 1  0      0 56308604   2088 2536568    0    0     0     0 1938 1830 21  1 78  0  0 2021-07-24 05:37:25
